ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN07,Delhi,16718,Dhiar,1,kas,Kashmiri,5,Hinduism,,Y,160,160,,,,,
IN,India,IN07,Delhi,16705,Dhimar,1,hin,Hindi,5,Hinduism,p16705.jpg,Y,420,420,,,,,
IN,India,IN07,Delhi,16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,177420,177190,,370,,50,
IN,India,IN07,Delhi,17519,"Dhobi (Muslim traditions)",1,urd,Urdu,6,Islam,p17519.jpg,Y,2410,,2410,,,,
IN,India,IN07,Delhi,18066,"Dhobi (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,270,,,,,270,
IN,India,IN07,Delhi,21709,"Dhobi Ajudhyabansi",1,hin,Hindi,5,Hinduism,,Y,13360,13360,,,,,
IN,India,IN07,Delhi,21710,"Dhobi Batham",1,hin,Hindi,5,Hinduism,,Y,7510,7510,,,,,
IN,India,IN07,Delhi,21711,"Dhobi Kanaujia",1,hin,Hindi,5,Hinduism,p21711.jpg,Y,8890,8890,,,,,
IN,India,IN07,Delhi,21712,"Dhobi Kathiya",1,hin,Hindi,5,Hinduism,,Y,8300,8300,,,,,
IN,India,IN07,Delhi,21713,"Dhobi Mathuria",1,hin,Hindi,5,Hinduism,,Y,3010,3010,,,,,
IN,India,IN07,Delhi,21714,"Dhobi Parit",1,mar,Marathi,5,Hinduism,p21714.jpg,Y,5720,5720,,,,,
IN,India,IN07,Delhi,21715,"Dhobi Sribastab",1,hin,Hindi,5,Hinduism,p21715.jpg,Y,4240,4240,,,,,
IN,India,IN07,Delhi,16712,Dhor,1,mar,Marathi,5,Hinduism,p16712.jpg,Y,100,100,,,,,
IN,India,IN07,Delhi,16734,"Dom (Hindu traditions)",1,ory,Odia,5,Hinduism,p16734.jpg,N,4590,4590,,,,,
IN,India,IN07,Delhi,18067,"Dom (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,90,,,,,90,
IN,India,IN07,Delhi,19465,"Dubla Talavia",1,dub,Dubli,5,Hinduism,p19465.jpg,Y,960,960,,,,,
IN,India,IN07,Delhi,16748,"Dubla unspecified",1,dub,Dubli,5,Hinduism,p16748.jpg,Y,820,820,,,,,
IN,India,IN07,Delhi,16751,Dulia,1,ben,Bengali,5,Hinduism,,Y,310,310,,,,,
IN,India,IN07,Delhi,16742,"Dusadh (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16742.jpg,Y,210,210,,,,,
IN,India,IN07,Delhi,16757,Eluthassan,1,mal,Malayalam,5,Hinduism,p16757.jpg,Y,100,100,,,,,
IN,India,IN07,Delhi,16762,Faqir,1,urd,Urdu,6,Islam,p16762.jpg,Y,8770,5660,2720,,,390,
IN,India,IN07,Delhi,16769,Gadaba,1,tel,Telugu,5,Hinduism,p16769.jpg,N,100,100,,,,,
IN,India,IN07,Delhi,16768,"Gadaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16768.jpg,Y,54200,54200,,,,,
IN,India,IN07,Delhi,21719,"Gadaria Nikhad",1,hin,Hindi,5,Hinduism,p21719.jpg,Y,2260,2260,,,,,
IN,India,IN07,Delhi,21558,"Gaddi (Hindu traditions)",1,gbk,Gaddi,5,Hinduism,,Y,9110,9110,,,,,
IN,India,IN07,Delhi,16770,"Gaddi (Muslim traditions)",1,urd,Urdu,6,Islam,p16770.jpg,Y,800,,800,,,,
IN,India,IN07,Delhi,16781,Gamit,2,gbl,Gamit,5,Hinduism,p16781.jpg,N,390,390,,,,,
IN,India,IN07,Delhi,19082,Ganda,1,ory,Odia,5,Hinduism,p19082.jpg,N,860,860,,,,,
IN,India,IN07,Delhi,16785,Gangakula,1,kan,Kannada,5,Hinduism,p16785.jpg,Y,910,910,,,,,
IN,India,IN07,Delhi,16819,Gangte,3,gnb,Gangte,1,Christianity,p16819.jpg,N,70,,,,70,,
IN,India,IN07,Delhi,16922,"Gardi (Hindu traditions)",1,dgo,Dogri,5,Hinduism,,Y,50,50,,,,,
IN,India,IN07,Delhi,11826,"Garo (A-chik Mande)",3,grt,Garo,1,Christianity,p11826.jpg,N,250,60,,,210,,
IN,India,IN07,Delhi,16800,Gauda,1,ory,Odia,5,Hinduism,p16800.jpg,Y,1150,1150,,,,,
IN,India,IN07,Delhi,16821,"Ghanchi (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16821.jpg,Y,200,200,,,,,
IN,India,IN07,Delhi,16823,"Ghasiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16823.jpg,N,130,130,,,,,
IN,India,IN07,Delhi,16825,"Ghirth (Hindu traditions)",1,mjl,Mandeali,5,Hinduism,p16825.jpg,Y,890,890,,,,,
IN,India,IN07,Delhi,16828,"Ghosi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16828.jpg,Y,700,700,,,,,
IN,India,IN07,Delhi,17543,"Ghosi (Muslim traditions)",1,urd,Urdu,6,Islam,p17543.jpg,Y,1510,,1510,,,,
IN,India,IN07,Delhi,16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,9290,,,,9290,,
IN,India,IN07,Delhi,16851,Gokha,1,ory,Odia,5,Hinduism,p16851.jpg,N,280,280,,,,,
IN,India,IN07,Delhi,16852,Golla,1,ory,Odia,5,Hinduism,p16852.jpg,Y,130,130,,,,,
IN,India,IN07,Delhi,16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,760,760,,,,,
IN,India,IN07,Delhi,21721,"Gosain Dasnami",1,hin,Hindi,5,Hinduism,p21721.jpg,Y,510,510,,,,,
IN,India,IN07,Delhi,16862,"Gosain unspecified",1,hin,Hindi,5,Hinduism,p16862.jpg,Y,1500,1500,,,,,
IN,India,IN07,Delhi,16878,"Gujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16878.jpg,Y,630440,628940,,,,,1380
IN,India,IN07,Delhi,18078,"Gujar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,1070,,,,,1070,
IN,India,IN07,Delhi,16879,"Gujjar (Muslim traditions)",1,gju,Gujari,6,Islam,p16879.jpg,Y,590,,590,,,,
IN,India,IN07,Delhi,16886,Guria,1,ory,Odia,5,Hinduism,p16886.jpg,Y,570,570,,,,,
IN,India,IN07,Delhi,15366,"Gurung Ghaleg",2,npi,Nepali,5,Hinduism,p15366.jpg,N,220,100,,130,,,
IN,India,IN07,Delhi,12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,640,640,,,,,
IN,India,IN07,Delhi,19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,3710,,3710,,,,
IN,India,IN07,Delhi,16901,Halba,1,mar,Marathi,5,Hinduism,p16901.jpg,N,90,90,,,,,
IN,India,IN07,Delhi,16905,"Halwai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16905.jpg,Y,1600,1600,,,,,
IN,India,IN07,Delhi,12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,440,,,440,,,
IN,India,IN07,Delhi,16906,Hanabar,1,tcy,Tulu,5,Hinduism,,Y,90,90,,,,,
IN,India,IN07,Delhi,16911,Harni,1,urd,Urdu,6,Islam,p16911.jpg,Y,290,,290,,,,
IN,India,IN07,Delhi,16950,"Hill Pulayan",1,tam,Tamil,5,Hinduism,p16950.jpg,N,170,170,,,,,
IN,India,IN07,Delhi,16944,Ho,1,hoc,Ho,9,Unknown,p16944.jpg,N,80,80,,,,,
IN,India,IN07,Delhi,18775,Holaya,1,kan,Kannada,5,Hinduism,p18775.jpg,Y,110,110,,,,,
IN,India,IN07,Delhi,16962,Idayan,1,tam,Tamil,5,Hinduism,,Y,110,110,,,,,
IN,India,IN07,Delhi,16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,7070,7070,,,,,
IN,India,IN07,Delhi,16967,Ilavaniyan,1,mal,Malayalam,5,Hinduism,,Y,80,80,,,,,
IN,India,IN07,Delhi,16966,Ilavathi,1,mal,Malayalam,5,Hinduism,,Y,90,90,,,,,
IN,India,IN07,Delhi,17451,Illemei,3,nbi,"Naga, Mao",1,Christianity,p17451.jpg,N,70,,,,70,,
IN,India,IN07,Delhi,12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,2084000,2076700,,,,,7380
IN,India,IN07,Delhi,17571,"Jat (Muslim traditions)",1,urd,Urdu,6,Islam,p17571.jpg,Y,29360,,29360,,,,
IN,India,IN07,Delhi,18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,310980,,,,,310980,
IN,India,IN07,Delhi,19815,"Jat Ahlawat (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,13980,13980,,,,,
IN,India,IN07,Delhi,21722,"Jat Aulak (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,6260,6260,,,,,
IN,India,IN07,Delhi,20920,"Jat Bains (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1230,1230,,,,,
IN,India,IN07,Delhi,19818,"Jat Bajwa (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,12260,12260,,,,,
IN,India,IN07,Delhi,19821,"Jat Barh (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,2350,2350,,,,,
IN,India,IN07,Delhi,19994,"Jat Bhainwal",1,hin,Hindi,5,Hinduism,,Y,8270,8270,,,,,
IN,India,IN07,Delhi,20853,"Jat Bhutta (Hindu traditions)",1,pnb,"Punjabi, Western",5,Hinduism,,Y,560,560,,,,,
IN,India,IN07,Delhi,19824,"Jat Chahil (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,7920,7920,,,,,
IN,India,IN07,Delhi,19830,"Jat Chima (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,27810,27810,,,,,
IN,India,IN07,Delhi,19780,"Jat Dagar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19780.jpg,Y,85120,85120,,,,,
IN,India,IN07,Delhi,19783,"Jat Dalal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19783.jpg,Y,36250,36250,,,,,
IN,India,IN07,Delhi,19785,"Jat Dehia (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,162200,162200,,,,,
IN,India,IN07,Delhi,19835,"Jat Dehia (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,660,,660,,,,
IN,India,IN07,Delhi,19996,"Jat Deswal",1,hin,Hindi,5,Hinduism,p19996.jpg,Y,14040,14040,,,,,
IN,India,IN07,Delhi,19997,"Jat Dhankar",1,hin,Hindi,5,Hinduism,,Y,18060,18060,,,,,
IN,India,IN07,Delhi,19786,"Jat Dhariwal (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p19786.jpg,Y,8960,8960,,,,,
IN,India,IN07,Delhi,19788,"Jat Dhillon (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,17070,17070,,,,,
IN,India,IN07,Delhi,19789,"Jat Dhillon (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19789.jpg,Y,210,,,,,210,
IN,India,IN07,Delhi,20862,"Jat Dhindsa (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1880,1880,,,,,
IN,India,IN07,Delhi,20865,"Jat Garewal",1,pnb,"Punjabi, Western",5,Hinduism,,Y,3360,3360,,,,,
IN,India,IN07,Delhi,19855,"Jat Ghatwal (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,104110,104110,,,,,
IN,India,IN07,Delhi,19856,"Jat Ghatwal (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,7820,,7820,,,,
IN,India,IN07,Delhi,19858,"Jat Ghumman (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,19190,19190,,,,,
IN,India,IN07,Delhi,19861,"Jat Gil (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,26290,26290,,,,,
IN,India,IN07,Delhi,19863,"Jat Gil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19863.jpg,Y,1650,,,,,1650,
IN,India,IN07,Delhi,19869,"Jat Golla",1,hin,Hindi,5,Hinduism,,Y,37680,37680,,,,,
IN,India,IN07,Delhi,20867,"Jat Goraia (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,8850,8850,,,,,
IN,India,IN07,Delhi,19874,"Jat Hela",1,hin,Hindi,5,Hinduism,,Y,3910,3910,,,,,
IN,India,IN07,Delhi,20350,"Jat Her (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,4490,4490,,,,,
IN,India,IN07,Delhi,20000,"Jat Hijra",1,bgc,Haryanvi,5,Hinduism,,Y,22450,22450,,,,,
IN,India,IN07,Delhi,19877,"Jat Jakhar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19877.jpg,Y,7960,7960,,,,,
IN,India,IN07,Delhi,20873,"Jat Kahlon (Hindu traditions)",1,pnb,"Punjabi, Western",5,Hinduism,,Y,6810,6810,,,,,
IN,India,IN07,Delhi,19880,"Jat Kharral (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1990,1990,,,,,
IN,India,IN07,Delhi,20878,"Jat Mahil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,970,,,,,970,
IN,India,IN07,Delhi,20223,"Jat Makiwal",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,19810,19810,,,,,
IN,India,IN07,Delhi,19883,"Jat Mann (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19883.jpg,Y,37700,37700,,,,,
IN,India,IN07,Delhi,19884,"Jat Mann (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,3260,,3260,,,,
IN,India,IN07,Delhi,20881,"Jat Nain",1,hin,Hindi,5,Hinduism,p20881.jpg,Y,19830,19830,,,,,
IN,India,IN07,Delhi,19886,"Jat Pachhade (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19886.jpg,Y,3950,3950,,,,,
IN,India,IN07,Delhi,20883,"Jat Pannun",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,4020,4020,,,,,
IN,India,IN07,Delhi,21481,"Jat Phogat",1,hin,Hindi,5,Hinduism,,Y,9430,9430,,,,,
IN,India,IN07,Delhi,20884,"Jat Radhawa (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,3350,3350,,,,,
IN,India,IN07,Delhi,20008,"Jat Randhawa (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,6620,6620,,,,,
IN,India,IN07,Delhi,20981,"Jat Randhawa (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,330,,,,,330,
IN,India,IN07,Delhi,19889,"Jat Rathi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,49720,49720,,,,,
IN,India,IN07,Delhi,21752,"Jat Rathi (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,2030,,2030,,,,
IN,India,IN07,Delhi,19892,"Jat Sahrawat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19892.jpg,Y,70170,70170,,,,,
IN,India,IN07,Delhi,19895,"Jat Sangwan (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19895.jpg,Y,9750,9750,,,,,
IN,India,IN07,Delhi,19898,"Jat Sarai (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,5200,5200,,,,,
IN,India,IN07,Delhi,19900,"Jat Sarai (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,500,,,,,500,
IN,India,IN07,Delhi,19901,"Jat Sidhu (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p19901.jpg,Y,16370,16370,,,,,
IN,India,IN07,Delhi,20012,"Jat Sindhu (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20012.jpg,Y,51600,51600,,,,,
IN,India,IN07,Delhi,19906,"Jat Sindhu (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,1490,,,,,1490,
IN,India,IN07,Delhi,21760,"Jat Tarar (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,22290,22290,,,,,
IN,India,IN07,Delhi,19907,"Jat Thakurela",1,hin,Hindi,5,Hinduism,p19907.jpg,Y,3110,3110,,,,,
IN,India,IN07,Delhi,19910,"Jat Varaich (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,9400,9400,,,,,
IN,India,IN07,Delhi,19913,"Jat Virk (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,31810,31810,,,,,
IN,India,IN07,Delhi,16997,Jatapu,1,tel,Telugu,5,Hinduism,,N,120,120,,,,,
IN,India,IN07,Delhi,19239,"Jewish, South Asian",1,mar,Marathi,4,"Ethnic Religions",p19239.jpg,Y,90,,,,,,90
IN,India,IN07,Delhi,17007,"Jhalo Malo",1,ben,Bengali,5,Hinduism,p17007.jpg,N,260,260,,,,,
IN,India,IN07,Delhi,17010,"Jhinwar (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p17010.jpg,Y,113160,113160,,,,,
IN,India,IN07,Delhi,18122,"Jhinwar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18122.jpg,Y,15580,,,,,15580,
IN,India,IN07,Delhi,17012,Jimdar,1,ben,Bengali,5,Hinduism,,Y,200,200,,,,,
IN,India,IN07,Delhi,17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,4270,4270,,,,,
IN,India,IN07,Delhi,17030,Julaha,1,hin,Hindi,5,Hinduism,p17030.jpg,Y,78370,78150,,290,,10,
IN,India,IN07,Delhi,21144,Kabirpanthi,1,pan,"Punjabi, Eastern",8,"Other / Small",p21144.jpg,Y,7550,1250,,,,6290,
IN,India,IN07,Delhi,17130,"Kachari Dimasa",2,dis,Dimasa,5,Hinduism,p17130.jpg,N,70,70,,,,,
IN,India,IN07,Delhi,17035,"Kachhi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17035.jpg,Y,620,620,,,,,
IN,India,IN07,Delhi,17044,"Kahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17044.jpg,Y,12230,12230,,,,,
IN,India,IN07,Delhi,18123,"Kahar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,1720,,,,,1680,
IN,India,IN07,Delhi,21146,"Kaibartta Jalia",1,ben,Bengali,5,Hinduism,p21146.jpg,Y,1040,1040,,,,,
IN,India,IN07,Delhi,17016,"Kaibartta unspecified",1,ben,Bengali,5,Hinduism,p17016.jpg,Y,4180,4180,,,,,
IN,India,IN07,Delhi,17199,Kaikolan,1,tam,Tamil,5,Hinduism,p17199.jpg,N,2550,2550,,,,,
IN,India,IN07,Delhi,17204,"Kalal (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17204.jpg,Y,1120,1120,,,,,
IN,India,IN07,Delhi,21147,"Kalal Idiga",1,tel,Telugu,5,Hinduism,p21147.jpg,Y,370,370,,,,,
IN,India,IN07,Delhi,17051,Kalbelia,1,hin,Hindi,5,Hinduism,p17051.jpg,Y,3270,3270,,,,,
IN,India,IN07,Delhi,17055,Kalingi,1,ory,Odia,5,Hinduism,p17055.jpg,N,290,290,,,,,
IN,India,IN07,Delhi,17056,Kalladi,1,mal,Malayalam,5,Hinduism,,Y,100,100,,,,,
IN,India,IN07,Delhi,17057,"Kallan unspecified",1,tam,Tamil,5,Hinduism,p17057.jpg,N,1560,1560,,,,,
IN,India,IN07,Delhi,17060,Kalu,1,ben,Bengali,6,Islam,p17060.jpg,Y,390,,390,,,,
IN,India,IN07,Delhi,17061,"Kalwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17061.jpg,Y,130,130,,,,,
IN,India,IN07,Delhi,17073,Kamathi,1,tel,Telugu,5,Hinduism,,Y,120,120,,,,,
IN,India,IN07,Delhi,17067,"Kamboh (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17067.jpg,Y,267480,267480,,,,,
IN,India,IN07,Delhi,18124,"Kamboh (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18124.jpg,Y,30360,,,,,30360,
IN,India,IN07,Delhi,17069,Kami,1,npi,Nepali,5,Hinduism,p17069.jpg,N,1320,1320,,,,,
IN,India,IN07,Delhi,17076,Kanakkan,1,mal,Malayalam,5,Hinduism,,Y,680,680,,,,,
IN,India,IN07,Delhi,12487,Kanaura,1,kfk,Kinnauri,5,Hinduism,p12487.jpg,Y,100,100,,,,,
IN,India,IN07,Delhi,17218,"Kanchan (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,6860,6860,,,,,
IN,India,IN07,Delhi,17078,Kandera,1,hin,Hindi,5,Hinduism,p17078.jpg,Y,300,300,,,,,
IN,India,IN07,Delhi,17219,Kandra,1,ory,Odia,5,Hinduism,,N,220,220,,,,,
IN,India,IN07,Delhi,17084,Kaniyan,1,mal,Malayalam,5,Hinduism,p17084.jpg,N,130,130,,,,,
IN,India,IN07,Delhi,17081,"Kanjar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17081.jpg,Y,12070,12060,,,,,
IN,India,IN07,Delhi,17085,Kaora,1,ben,Bengali,5,Hinduism,p17085.jpg,N,1040,1040,,,,,
IN,India,IN07,Delhi,17087,Kapali,1,ben,Bengali,5,Hinduism,p17087.jpg,Y,290,290,,,,,
IN,India,IN07,Delhi,17088,Kapariya,1,hin,Hindi,5,Hinduism,p17088.jpg,Y,180,180,,,,,
IN,India,IN07,Delhi,21151,"Kapu Reddi",1,tel,Telugu,5,Hinduism,p21151.jpg,Y,470,470,,,,,
IN,India,IN07,Delhi,19597,"Kapu unspecified",1,tel,Telugu,5,Hinduism,p19597.jpg,Y,2020,2020,,,,,
IN,India,IN07,Delhi,17092,"Karal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17092.jpg,Y,2860,2860,,,,,
IN,India,IN07,Delhi,17093,Karan,1,ory,Odia,5,Hinduism,,N,380,380,,,,,
IN,India,IN07,Delhi,17102,Karmali,1,mai,Maithili,5,Hinduism,p17102.jpg,N,140,140,,,,,
IN,India,IN07,Delhi,17105,Karnam,1,ory,Odia,5,Hinduism,p17105.jpg,Y,120,120,,,,,
IN,India,IN07,Delhi,17110,"Kasar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p17110.jpg,Y,220,220,,,,,
IN,India,IN07,Delhi,12558,"Kashmiri (Muslim traditions)",1,kas,Kashmiri,6,Islam,p12558.jpg,Y,22210,,22210,,,,
IN,India,IN07,Delhi,17300,Kathodi,1,mar,Marathi,5,Hinduism,p17300.jpg,N,90,90,,,,,
IN,India,IN07,Delhi,17112,Katia,1,hin,Hindi,5,Hinduism,,Y,6050,6050,,,,,
IN,India,IN07,Delhi,17117,Kavara,1,tam,Tamil,5,Hinduism,,Y,80,80,,,,,
IN,India,IN07,Delhi,17118,Kavathi,1,tam,Tamil,5,Hinduism,,Y,80,80,,,,,
IN,India,IN07,Delhi,17121,Kavuthiyan,1,mal,Malayalam,5,Hinduism,,Y,80,80,,,,,
IN,India,IN07,Delhi,17124,"Kayastha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17124.jpg,Y,29620,29620,,,,,
IN,India,IN07,Delhi,21326,"Kayastha Saksena",1,hin,Hindi,5,Hinduism,,Y,2730,2730,,,,,
IN,India,IN07,Delhi,21327,"Kayastha Sribastab",1,hin,Hindi,5,Hinduism,p21327.jpg,Y,10360,10360,,,,,
IN,India,IN07,Delhi,17143,Khadala,1,ory,Odia,5,Hinduism,,N,100,100,,,,,
IN,India,IN07,Delhi,17157,Khairwar,1,ben,Bengali,5,Hinduism,p17157.jpg,N,390,390,,,,,
IN,India,IN07,Delhi,17148,Khambu,1,ben,Bengali,5,Hinduism,p17148.jpg,N,180,180,,,,,
IN,India,IN07,Delhi,17150,Khandait,1,ory,Odia,5,Hinduism,p17150.jpg,Y,1840,1840,,,,,
IN,India,IN07,Delhi,17151,"Khangar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17151.jpg,Y,130,130,,,,,
IN,India,IN07,Delhi,17153,Kharia,2,khr,Kharia,5,Hinduism,p17153.jpg,N,260,260,,,,,
IN,India,IN07,Delhi,17156,"Kharva (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17156.jpg,N,200,200,,,,,
IN,India,IN07,Delhi,12654,Khasi,3,kha,Khasi,1,Christianity,p12654.jpg,N,310,50,,,280,,
IN,India,IN07,Delhi,17299,Khatbune,1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,1350,,,,,1350,
IN,India,IN07,Delhi,17301,"Khatik (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17301.jpg,Y,234840,234620,,220,,260,
IN,India,IN07,Delhi,17161,"Khatri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17161.jpg,Y,871780,868980,,,,,3320
IN,India,IN07,Delhi,18125,"Khatri (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18125.jpg,Y,21920,,,,,21920,
IN,India,IN07,Delhi,17195,Kisan,1,hin,Hindi,5,Hinduism,p17195.jpg,N,100,100,,,,,
IN,India,IN07,Delhi,20018,"Koch (Hindu traditions)",1,kdq,Koch,5,Hinduism,p20018.jpg,N,160,160,,,,,
IN,India,IN07,Delhi,17236,"Koiri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17236.jpg,Y,530,530,,,,,
IN,India,IN07,Delhi,17238,Kokna,1,kex,Kukna,5,Hinduism,p17238.jpg,N,100,100,,,,,
IN,India,IN07,Delhi,17239,Kol,1,hin,Hindi,5,Hinduism,p17239.jpg,Y,260,260,,,,,
IN,India,IN07,Delhi,17244,Kolha,1,hoc,Ho,5,Hinduism,p17244.jpg,N,110,110,,,,,
IN,India,IN07,Delhi,17247,"Koli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17247.jpg,Y,235580,234990,,500,,180,
IN,India,IN07,Delhi,17129,"Koli Dhor",1,mar,Marathi,5,Hinduism,p17129.jpg,N,90,90,,,,,
IN,India,IN07,Delhi,17210,"Koli Mahadev",1,mar,Marathi,5,Hinduism,p17210.jpg,Y,750,750,,,,,
IN,India,IN07,Delhi,17212,"Koli Malhar",1,mar,Marathi,5,Hinduism,p17212.jpg,Y,170,170,,,,,
IN,India,IN07,Delhi,21555,"Koli of Gujarat",1,guj,Gujarati,5,Hinduism,p21555.jpg,N,6710,6710,,,,,
IN,India,IN07,Delhi,17251,Kolta,1,ory,Odia,5,Hinduism,p17251.jpg,N,460,460,,,,,
IN,India,IN07,Delhi,12771,Konai,1,ben,Bengali,5,Hinduism,,Y,180,180,,,,,
IN,India,IN07,Delhi,17229,"Konda Dhora",1,tel,Telugu,5,Hinduism,p17229.jpg,N,100,100,,,,,
IN,India,IN07,Delhi,17291,"Konda Reddi",1,tel,Telugu,5,Hinduism,p17291.jpg,N,100,100,,,,,
IN,India,IN07,Delhi,17263,Kori,1,hin,Hindi,5,Hinduism,p17263.jpg,N,160,160,,,,,
IN,India,IN07,Delhi,17273,Korwa,1,tel,Telugu,5,Hinduism,p17273.jpg,N,120,120,,,,,
IN,India,IN07,Delhi,17275,Koshti,1,mar,Marathi,5,Hinduism,p17275.jpg,Y,340,340,,,,,
IN,India,IN07,Delhi,17279,Kotia,1,ory,Odia,5,Hinduism,p17279.jpg,N,80,80,,,,,
IN,India,IN07,Delhi,17282,"Koya unspecified",1,tel,Telugu,5,Hinduism,p17282.jpg,N,170,170,,,,,
