ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN34,Bihar,17087,Kapali,1,ben,Bengali,5,Hinduism,p17087.jpg,Y,16990,16990,,,,,
IN,India,IN34,Bihar,17104,Karenga,1,ben,Bengali,5,Hinduism,,N,140,140,,,,,
IN,India,IN34,Bihar,17102,Karmali,1,mai,Maithili,5,Hinduism,p17102.jpg,N,270,260,,,,,
IN,India,IN34,Bihar,17107,Karwal,1,hin,Hindi,5,Hinduism,p17107.jpg,Y,640,640,,,,,
IN,India,IN34,Bihar,17110,"Kasar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p17110.jpg,Y,105080,105070,,,,,10
IN,India,IN34,Bihar,12558,"Kashmiri (Muslim traditions)",1,kas,Kashmiri,6,Islam,p12558.jpg,Y,320,,320,,,,
IN,India,IN34,Bihar,17122,Kawar,1,hin,Hindi,5,Hinduism,p17122.jpg,N,1080,990,80,,,,
IN,India,IN34,Bihar,17124,"Kayastha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17124.jpg,Y,1334030,1333430,,630,,,
IN,India,IN34,Bihar,21156,"Kayastha Karan",1,ben,Bengali,5,Hinduism,p21156.jpg,Y,92550,92470,,70,,,
IN,India,IN34,Bihar,21325,"Kayastha Mathur",1,hin,Hindi,5,Hinduism,,Y,3280,3280,,,,,
IN,India,IN34,Bihar,17157,Khairwar,1,ben,Bengali,5,Hinduism,p17157.jpg,N,1100,1100,,,,,
IN,India,IN34,Bihar,17150,Khandait,1,ory,Odia,5,Hinduism,p17150.jpg,Y,1090,1090,,,,,
IN,India,IN34,Bihar,17151,"Khangar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17151.jpg,Y,830,830,,,,,
IN,India,IN34,Bihar,17288,Kharadi,1,hin,Hindi,5,Hinduism,,Y,400,400,,,,,
IN,India,IN34,Bihar,17153,Kharia,2,khr,Kharia,5,Hinduism,p17153.jpg,N,13550,12900,330,,240,,30
IN,India,IN34,Bihar,17158,Kharwar,1,hin,Hindi,5,Hinduism,p17158.jpg,N,149190,148530,400,,60,,190
IN,India,IN34,Bihar,17301,"Khatik (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17301.jpg,Y,51240,51240,,,,,
IN,India,IN34,Bihar,18125,"Khatri (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18125.jpg,Y,400,,,,,400,
IN,India,IN34,Bihar,17185,Khatwa,1,hin,Hindi,5,Hinduism,p17185.jpg,Y,320220,320220,,,,,
IN,India,IN34,Bihar,17177,Khoja,1,guj,Gujarati,6,Islam,p17177.jpg,Y,240,,240,,,,
IN,India,IN34,Bihar,17187,Khulant,1,bho,Bhojpuri,5,Hinduism,,Y,1860,1860,,,,,
IN,India,IN34,Bihar,17195,Kisan,1,hin,Hindi,5,Hinduism,p17195.jpg,N,34330,34020,240,,10,,50
IN,India,IN34,Bihar,20018,"Koch (Hindu traditions)",1,kdq,Koch,5,Hinduism,p20018.jpg,N,9170,9120,,,,,50
IN,India,IN34,Bihar,17236,"Koiri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17236.jpg,Y,6261260,6260260,,1570,,,130
IN,India,IN34,Bihar,17239,Kol,1,hin,Hindi,5,Hinduism,p17239.jpg,Y,12750,12590,130,,20,,
IN,India,IN34,Bihar,17247,"Koli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17247.jpg,Y,910,910,,,,,
IN,India,IN34,Bihar,21555,"Koli of Gujarat",1,guj,Gujarati,5,Hinduism,p21555.jpg,N,80,80,,,,,
IN,India,IN34,Bihar,17251,Kolta,1,ory,Odia,5,Hinduism,p17251.jpg,N,80,80,,,,,
IN,India,IN34,Bihar,12771,Konai,1,ben,Bengali,5,Hinduism,,Y,110,110,,,,,
IN,India,IN34,Bihar,17263,Kori,1,hin,Hindi,5,Hinduism,p17263.jpg,N,19680,19580,30,,10,,20
IN,India,IN34,Bihar,17269,Korku,1,kfq,Korku,5,Hinduism,p17269.jpg,N,110,110,,,,,
IN,India,IN34,Bihar,17273,Korwa,1,tel,Telugu,5,Hinduism,p17273.jpg,N,540,510,,,20,,
IN,India,IN34,Bihar,17277,Kotal,1,ben,Bengali,5,Hinduism,,Y,860,860,,,,,
IN,India,IN34,Bihar,19065,"Kui Khond",2,ory,Odia,5,Hinduism,p19065.jpg,N,120,120,,,,,
IN,India,IN34,Bihar,17316,"Kumhar (Kusavar) (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17316.jpg,Y,1483280,1483080,,250,,,
IN,India,IN34,Bihar,18126,"Kumhar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18126.jpg,Y,340,,,,,340,
IN,India,IN34,Bihar,21174,"Kumhar Bardiha",1,hin,Hindi,5,Hinduism,p21174.jpg,Y,59610,59610,,,,,
IN,India,IN34,Bihar,21175,"Kumhar Kanaujia",1,hin,Hindi,5,Hinduism,p21175.jpg,Y,65490,65490,,,,,
IN,India,IN34,Bihar,21176,"Kumhar Magahia",1,ory,Odia,5,Hinduism,p21176.jpg,Y,47590,47590,,,,,
IN,India,IN34,Bihar,21177,"Kumhar Mathuria",1,hin,Hindi,5,Hinduism,,Y,12240,12240,,,,,
IN,India,IN34,Bihar,17325,"Kunbi (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17325.jpg,Y,510,510,,,,,
IN,India,IN34,Bihar,17332,Kurariar,1,hin,Hindi,5,Hinduism,,Y,12180,12180,,,,,
IN,India,IN34,Bihar,17334,"Kurmi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17334.jpg,Y,4827100,4827100,,,,,
IN,India,IN34,Bihar,21183,"Kurmi Mahato",1,ben,Bengali,5,Hinduism,p21183.jpg,Y,127220,127220,,,,,
IN,India,IN34,Bihar,17335,Kurol,1,ben,Bengali,5,Hinduism,,Y,1000,1000,,,,,
IN,India,IN34,Bihar,18128,"Labana (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18128.jpg,Y,160,,,,,160,
IN,India,IN34,Bihar,17353,"Laheri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17353.jpg,Y,80370,80370,,,,,
IN,India,IN34,Bihar,17603,"Laheri (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,61870,,61870,,,,
IN,India,IN34,Bihar,17445,Lakhera,1,hin,Hindi,5,Hinduism,p17445.jpg,Y,9080,9080,,,,,
IN,India,IN34,Bihar,17372,Lingayat,1,kan,Kannada,4,"Ethnic Religions",p17372.jpg,Y,80,,,,,,80
IN,India,IN34,Bihar,17378,"Lodha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17378.jpg,Y,910,910,,,,,
IN,India,IN34,Bihar,17379,"Lohar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17379.jpg,Y,1316200,1316200,,,,,
IN,India,IN34,Bihar,17609,"Lohar (Muslim traditions)",1,urd,Urdu,6,Islam,p17609.jpg,Y,21140,,21140,,,,
IN,India,IN34,Bihar,21592,"Lohar Kamti",1,mai,Maithili,5,Hinduism,,Y,3840,3840,,,,,
IN,India,IN34,Bihar,17381,Lohra,1,sck,Sadri,5,Hinduism,,N,9150,9000,60,,20,,30
IN,India,IN34,Bihar,17391,"Lunia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17391.jpg,Y,1441690,1441690,,,,,
IN,India,IN34,Bihar,19483,"Madari (Muslim traditions)",1,urd,Urdu,6,Islam,p19483.jpg,Y,2080,,2080,,,,
IN,India,IN34,Bihar,17397,"Madiga (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17397.jpg,N,100,100,,,,,
IN,India,IN34,Bihar,11698,Magar,2,npi,Nepali,5,Hinduism,p11698.jpg,N,10910,9870,,870,160,,
IN,India,IN34,Bihar,17400,Maghaiya,1,hin,Hindi,5,Hinduism,,Y,420,420,,,,,
IN,India,IN34,Bihar,17405,"Mahar (Buddhist traditions)",1,mar,Marathi,2,Buddhism,p17405.jpg,N,130,130,,,,,
IN,India,IN34,Bihar,17411,Mahishya,1,ben,Bengali,5,Hinduism,p17411.jpg,N,37530,37530,,,,,
IN,India,IN34,Bihar,13218,Mahli,1,mar,Marathi,5,Hinduism,p13218.jpg,N,4880,4820,,,50,,
IN,India,IN34,Bihar,17599,"Mahratta Kunbi",1,guj,Gujarati,5,Hinduism,p17599.jpg,Y,350,350,,,,,
IN,India,IN34,Bihar,17554,"Mahratta unspecified",1,mar,Marathi,5,Hinduism,p17554.jpg,Y,380,380,,,,,
IN,India,IN34,Bihar,18131,"Mahtam (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18131.jpg,N,270,,,,,270,
IN,India,IN34,Bihar,17410,Mahyavanshi,1,guj,Gujarati,5,Hinduism,p17410.jpg,N,70,70,,,,,
IN,India,IN34,Bihar,13231,Majhi,1,hin,Hindi,5,Hinduism,p13231.jpg,N,480,400,,,,,70
IN,India,IN34,Bihar,17417,Majhwar,1,hin,Hindi,5,Hinduism,p17417.jpg,N,36500,36500,,,,,
IN,India,IN34,Bihar,17424,"Mal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17424.jpg,Y,1596490,1596490,,,,,
IN,India,IN34,Bihar,17614,"Mal (Muslim traditions)",1,ben,Bengali,6,Islam,,Y,890,,890,,,,
IN,India,IN34,Bihar,17425,"Mala (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17425.jpg,N,40,40,,,,,
IN,India,IN34,Bihar,17498,"Malabar Catholic",3,mal,Malayalam,1,Christianity,p17498.jpg,N,350,,,,350,,
IN,India,IN34,Bihar,18786,"Mali (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18786.jpg,Y,455210,455210,,,,,
IN,India,IN34,Bihar,21195,"Mali Bhagirathi",1,hin,Hindi,5,Hinduism,,Y,3820,3820,,,,,
IN,India,IN34,Bihar,17432,"Mallah (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17432.jpg,Y,1632960,1632750,,,200,,
IN,India,IN34,Bihar,17624,"Mallah (Muslim traditions)",1,ben,Bengali,6,Islam,p17624.jpg,Y,400,,400,,,,
IN,India,IN34,Bihar,21343,"Mallah Chain (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,120510,120510,,,,,
IN,India,IN34,Bihar,21486,"Mallah Dhawa (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,17610,17610,,,,,
IN,India,IN34,Bihar,21346,"Mallah Kewat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p21346.jpg,Y,128160,128160,,,,,
IN,India,IN34,Bihar,17428,"Mallik (Muslim traditions)",1,guj,Gujarati,6,Islam,p17428.jpg,Y,4420,,4420,,,,
IN,India,IN34,Bihar,17434,Malto,2,mkb,"Mal Paharia",5,Hinduism,p17434.jpg,N,2620,2570,,,40,,
IN,India,IN34,Bihar,17446,Manihar,1,urd,Urdu,6,Islam,p17446.jpg,Y,62560,,62560,,,,
IN,India,IN34,Bihar,17452,Mappila,1,mal,Malayalam,6,Islam,p17452.jpg,Y,210,,210,,,,
IN,India,IN34,Bihar,17456,Markande,1,hin,Hindi,5,Hinduism,,Y,80220,80220,,,,,
IN,India,IN34,Bihar,17466,Matia,1,ben,Bengali,5,Hinduism,p17466.jpg,Y,520,520,,,,,
IN,India,IN34,Bihar,20902,"Mazhabi (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p20902.jpg,N,210,,,,,210,
IN,India,IN34,Bihar,13513,"Meitei unspecified",1,mni,Meitei,5,Hinduism,p13513.jpg,N,30,30,,,,,
IN,India,IN34,Bihar,17561,Mir,1,ben,Bengali,6,Islam,,Y,8730,,8730,,,,
IN,India,IN34,Bihar,17622,"Mirasi (Muslim traditions)",1,urd,Urdu,6,Islam,p17622.jpg,Y,3190,,3190,,,,
IN,India,IN34,Bihar,17564,Mirzakhani,1,ben,Bengali,6,Islam,,Y,6460,,6460,,,,
IN,India,IN34,Bihar,17566,Mishri,1,ben,Bengali,5,Hinduism,,Y,780,780,,,,,
IN,India,IN34,Bihar,13161,Mizo,3,lus,Mizo,1,Christianity,p13161.jpg,N,20,,,,20,,
IN,India,IN34,Bihar,17639,"Mochi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17639.jpg,N,2890,2890,,,,,
IN,India,IN34,Bihar,17625,"Mochi (Muslim traditions)",1,urd,Urdu,6,Islam,p17625.jpg,Y,1320,,1320,,,,
IN,India,IN34,Bihar,17698,Mukeri,1,urd,Urdu,6,Islam,,Y,26940,,26940,,,,
IN,India,IN34,Bihar,13867,Munda,2,unr,Mundari,5,Hinduism,p13867.jpg,N,16610,15610,40,,840,,80
IN,India,IN34,Bihar,19281,Munnur,1,tel,Telugu,5,Hinduism,p19281.jpg,Y,30,30,,,,,
IN,India,IN34,Bihar,17711,"Musahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17711.jpg,N,3233830,3229330,,1940,2380,410,
IN,India,IN34,Bihar,19316,Mutrasi,1,tel,Telugu,5,Hinduism,p19316.jpg,Y,50,50,,,,,
IN,India,IN34,Bihar,21552,"Nadar (Christian traditions)",3,tam,Tamil,1,Christianity,,N,20,,,,20,,
IN,India,IN34,Bihar,17735,"Nadar (Hindu traditions)",1,tam,Tamil,5,Hinduism,p17735.jpg,Y,70,70,,,,,
IN,India,IN34,Bihar,17739,Nagar,1,ben,Bengali,5,Hinduism,,Y,99510,99510,,,,,
IN,India,IN34,Bihar,17741,"Nagarchi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17741.jpg,N,390,390,,,,,
IN,India,IN34,Bihar,17745,"Nai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17745.jpg,Y,1253170,1253170,,,,,
IN,India,IN34,Bihar,18137,"Nai (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18137.jpg,Y,750,,,,,750,
IN,India,IN34,Bihar,21208,"Nai Mathuria",1,hin,Hindi,5,Hinduism,,Y,13170,13170,,,,,
IN,India,IN34,Bihar,17747,Nair,1,mal,Malayalam,5,Hinduism,p17747.jpg,N,90,90,,,,,
IN,India,IN34,Bihar,17752,Nalband,1,urd,Urdu,6,Islam,,Y,4740,,4740,,,,
IN,India,IN34,Bihar,17756,"Namassej (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17756.jpg,N,80580,80580,,,,,
IN,India,IN34,Bihar,17630,"Namassej (Muslim traditions)",1,ben,Bengali,6,Islam,p17630.jpg,Y,30,,30,,,,
IN,India,IN34,Bihar,21212,"Namassej Chandel",1,ben,Bengali,5,Hinduism,p21212.jpg,N,66850,66850,,,,,
IN,India,IN34,Bihar,17758,Nanakshahi,1,hin,Hindi,8,"Other / Small",p17758.jpg,Y,280,,,,,280,
IN,India,IN34,Bihar,17763,"Nat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17763.jpg,Y,69890,69620,,240,,30,
IN,India,IN34,Bihar,17631,"Nat (Muslim traditions)",1,urd,Urdu,6,Islam,p17631.jpg,Y,20420,,20420,,,,
IN,India,IN34,Bihar,13322,Newah,1,npi,Nepali,5,Hinduism,p13322.jpg,N,600,600,,10,,,
IN,India,IN34,Bihar,14210,Oraon,2,kru,Kurux,5,Hinduism,p14210.jpg,N,171550,161140,460,10,4160,20,5540
IN,India,IN34,Bihar,17821,Paliya,1,ben,Bengali,5,Hinduism,p17821.jpg,Y,170,170,,,,,
IN,India,IN34,Bihar,17886,"Pallan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p17886.jpg,N,60,60,,,,,
IN,India,IN34,Bihar,17840,Pan,1,ory,Odia,5,Hinduism,p17840.jpg,N,2800,2800,,,,,
IN,India,IN34,Bihar,21605,"Paraiyan (Christian traditions)",3,tam,Tamil,1,Christianity,,N,10,,,,10,,
IN,India,IN34,Bihar,17844,"Paraiyan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p17844.jpg,N,10,10,,,,,
IN,India,IN34,Bihar,17850,Parhaiya,1,hin,Hindi,5,Hinduism,,N,800,730,60,,10,,
IN,India,IN34,Bihar,17901,"Parja unspecified",1,ory,Odia,5,Hinduism,p17901.jpg,N,47370,47370,,,,,
IN,India,IN34,Bihar,22110,"Pashtun Afridi",1,urd,Urdu,6,Islam,p22110.jpg,Y,23880,,23880,,,,
IN,India,IN34,Bihar,22136,"Pashtun Bangash",1,urd,Urdu,6,Islam,p22136.jpg,Y,10430,,10430,,,,
IN,India,IN34,Bihar,22157,"Pashtun Durrani",1,urd,Urdu,6,Islam,,Y,10390,,10390,,,,
IN,India,IN34,Bihar,22163,"Pashtun Ghilzai",1,urd,Urdu,6,Islam,p22163.jpg,Y,560,,560,,,,
IN,India,IN34,Bihar,22188,"Pashtun Kakar",1,urd,Urdu,6,Islam,p22188.jpg,Y,15940,,15940,,,,
IN,India,IN34,Bihar,22194,"Pashtun Khan",1,urd,Urdu,6,Islam,,Y,860,,860,,,,
IN,India,IN34,Bihar,22212,"Pashtun Lodhi (Dalazak)",1,urd,Urdu,6,Islam,p22212.jpg,Y,6830,,6830,,,,
IN,India,IN34,Bihar,22234,"Pashtun Mohmand",1,urd,Urdu,6,Islam,p22234.jpg,Y,6570,,6570,,,,
IN,India,IN34,Bihar,22256,"Pashtun Rohilla",1,urd,Urdu,6,Islam,,Y,10280,,10280,,,,
IN,India,IN34,Bihar,22294,"Pashtun Yusafzai",1,urd,Urdu,6,Islam,p22294.jpg,Y,24580,,24580,,,,
IN,India,IN34,Bihar,21537,"Pashtun, Pathan",1,urd,Urdu,6,Islam,p21537.jpg,Y,354810,,354810,,,,
IN,India,IN34,Bihar,17852,"Pasi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17852.jpg,Y,863730,862340,,1280,50,50,
IN,India,IN34,Bihar,17659,"Pasi (Muslim traditions)",1,urd,Urdu,6,Islam,p17659.jpg,Y,10260,,10260,,,,
IN,India,IN34,Bihar,21771,"Pasi Gujar",1,hin,Hindi,5,Hinduism,,Y,102410,102410,,,,,
IN,India,IN34,Bihar,21772,"Pasi Kaithwan",1,hin,Hindi,5,Hinduism,p21772.jpg,Y,180520,180520,,,,,
IN,India,IN34,Bihar,21773,"Pasi Rajpasi",1,hin,Hindi,5,Hinduism,p21773.jpg,N,207190,207150,,40,,,
IN,India,IN34,Bihar,21352,"Pasi Turuk",1,urd,Urdu,6,Islam,,Y,1330,,1330,,,,
IN,India,IN34,Bihar,17853,Patial,1,ory,Odia,5,Hinduism,p17853.jpg,N,220,220,,,,,
IN,India,IN34,Bihar,17856,"Patni (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17856.jpg,Y,420,420,,,,,
IN,India,IN34,Bihar,17860,"Patwa (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17860.jpg,Y,62830,62830,,,,,
IN,India,IN34,Bihar,17662,"Patwa (Muslim traditions)",1,urd,Urdu,6,Islam,p17662.jpg,Y,2460,,2460,,,,
IN,India,IN34,Bihar,17861,"Pawaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,4590,4590,,,,,
IN,India,IN34,Bihar,17663,"Pawaria (Muslim traditions)",1,urd,Urdu,6,Islam,p17663.jpg,Y,22280,,22280,,,,
IN,India,IN34,Bihar,14371,Persian,1,prs,Dari,6,Islam,p14371.jpg,Y,1110,,1110,,,,
IN,India,IN34,Bihar,17877,Pinjara,1,urd,Urdu,6,Islam,p17877.jpg,Y,772940,,772940,,,,
IN,India,IN34,Bihar,17896,Pod,1,ben,Bengali,5,Hinduism,p17896.jpg,N,15160,15160,,,,,
IN,India,IN34,Bihar,17912,Pundari,1,ben,Bengali,5,Hinduism,p17912.jpg,Y,340,340,,,,,
IN,India,IN34,Bihar,17919,Qassab,1,urd,Urdu,6,Islam,p17919.jpg,Y,27760,,27760,,,,
IN,India,IN34,Bihar,17125,Qazi,1,urd,Urdu,6,Islam,p17125.jpg,Y,592180,,592180,,,,
IN,India,IN34,Bihar,16407,"Rahmani (Muslim traditions)",1,urd,Urdu,6,Islam,p16407.jpg,Y,27550,,27550,,,,
IN,India,IN34,Bihar,17925,Rai,2,npi,Nepali,5,Hinduism,p17925.jpg,N,580,390,,,,,190
IN,India,IN34,Bihar,14513,"Rajbansi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p14513.jpg,N,579470,577470,,,,,2250
IN,India,IN34,Bihar,17930,Rajbhar,1,hin,Hindi,5,Hinduism,p17930.jpg,Y,16330,16330,,,,,
IN,India,IN34,Bihar,17968,Rajdhob,1,anp,Angika,5,Hinduism,,Y,4600,4600,,,,,
IN,India,IN34,Bihar,17928,"Rajput (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17928.jpg,Y,4644400,4641300,,,,,2590
IN,India,IN34,Bihar,17667,"Rajput (Muslim traditions)",1,urd,Urdu,6,Islam,p17667.jpg,Y,28670,,28670,,,,
IN,India,IN34,Bihar,18159,"Rajput (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18159.jpg,Y,4650,,,,,4650,
IN,India,IN34,Bihar,20229,"Rajput Bachgoti",1,hin,Hindi,5,Hinduism,p20229.jpg,Y,17840,17840,,,,,
IN,India,IN34,Bihar,20230,"Rajput Baghel (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20230.jpg,Y,18850,18850,,,,,
IN,India,IN34,Bihar,20374,"Rajput Bais (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20374.jpg,Y,158200,158200,,,,,
IN,India,IN34,Bihar,20377,"Rajput Bargujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20377.jpg,Y,23880,23880,,,,,
IN,India,IN34,Bihar,20379,"Rajput Bhadauria",1,hin,Hindi,5,Hinduism,p20379.jpg,Y,25840,25840,,,,,
IN,India,IN34,Bihar,20380,"Rajput Bhale Sultan (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20380.jpg,Y,14990,14990,,,,,
IN,India,IN34,Bihar,20381,"Rajput Bhatti (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20381.jpg,Y,130810,130810,,,,,
IN,India,IN34,Bihar,20382,"Rajput Bisen (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20382.jpg,Y,950,950,,,,,
IN,India,IN34,Bihar,20384,"Rajput Chandel",1,hin,Hindi,5,Hinduism,p20384.jpg,Y,31050,31050,,,,,
IN,India,IN34,Bihar,20386,"Rajput Chauhan (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20386.jpg,Y,398710,398710,,,,,
IN,India,IN34,Bihar,20389,"Rajput Dikhit",1,hin,Hindi,5,Hinduism,p20389.jpg,Y,27730,27730,,,,,
IN,India,IN34,Bihar,20390,"Rajput Gahlot (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20390.jpg,Y,66910,66910,,,,,
IN,India,IN34,Bihar,20391,"Rajput Garewal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20391.jpg,Y,43080,43080,,,,,
IN,India,IN34,Bihar,20394,"Rajput Gaur",1,hin,Hindi,5,Hinduism,p20394.jpg,Y,69880,69880,,,,,
IN,India,IN34,Bihar,20395,"Rajput Gautam (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20395.jpg,Y,42780,42780,,,,,
IN,India,IN34,Bihar,20396,"Rajput Jadon",1,hin,Hindi,5,Hinduism,p20396.jpg,Y,87750,87750,,,,,
IN,India,IN34,Bihar,20397,"Rajput Jadu",1,hin,Hindi,5,Hinduism,,Y,27710,27710,,,,,
IN,India,IN34,Bihar,20399,"Rajput Janjua (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20399.jpg,Y,24290,24290,,,,,
IN,India,IN34,Bihar,20401,"Rajput Joia (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,22380,22380,,,,,
IN,India,IN34,Bihar,20402,"Rajput Kachhwaha",1,hin,Hindi,5,Hinduism,p20402.jpg,Y,11370,11370,,,,,
IN,India,IN34,Bihar,20406,"Rajput Katheriya",1,hin,Hindi,5,Hinduism,p20406.jpg,Y,18340,18340,,,,,
IN,India,IN34,Bihar,20414,"Rajput Manihas (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,32570,32570,,,,,
IN,India,IN34,Bihar,20419,"Rajput Parihar",1,hin,Hindi,5,Hinduism,p20419.jpg,Y,39030,39030,,,,,
IN,India,IN34,Bihar,20421,"Rajput Ponwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20421.jpg,Y,194420,194420,,,,,
IN,India,IN34,Bihar,20422,"Rajput Pundir (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20422.jpg,Y,32940,32940,,,,,
IN,India,IN34,Bihar,20424,"Rajput Rajbansi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20424.jpg,Y,5240,5240,,,,,
IN,India,IN34,Bihar,20427,"Rajput Rathor (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20427.jpg,Y,178520,178520,,,,,
IN,India,IN34,Bihar,17999,"Rajput Saithwar",1,hin,Hindi,5,Hinduism,p17999.jpg,Y,5340,5340,,,,,
IN,India,IN34,Bihar,20430,"Rajput Sakarwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20430.jpg,Y,23500,23500,,,,,
IN,India,IN34,Bihar,20432,"Rajput Salehria (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,26750,26750,,,,,
IN,India,IN34,Bihar,20431,"Rajput Sengar",1,hin,Hindi,5,Hinduism,p20431.jpg,Y,40430,40430,,,,,
IN,India,IN34,Bihar,20436,"Rajput Solanki",1,hin,Hindi,5,Hinduism,p20436.jpg,Y,24850,24850,,,,,
IN,India,IN34,Bihar,20437,"Rajput Sombansi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,38950,38950,,,,,
IN,India,IN34,Bihar,20439,"Rajput Surajbansi",1,hin,Hindi,5,Hinduism,p20439.jpg,Y,20360,20360,,,,,
IN,India,IN34,Bihar,20441,"Rajput Tonwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20441.jpg,Y,5200,5200,,,,,
IN,India,IN34,Bihar,17933,Raju,1,ben,Bengali,5,Hinduism,p17933.jpg,Y,1940,1940,,,,,
IN,India,IN34,Bihar,17934,Rajwar,1,hin,Hindi,5,Hinduism,p17934.jpg,N,338730,338630,,120,,10,
IN,India,IN34,Bihar,21223,"Rajwar Nagbansi",1,hin,Hindi,5,Hinduism,,Y,20400,20400,,,,,
IN,India,IN34,Bihar,21224,"Rajwar Rajbhar",1,hin,Hindi,5,Hinduism,p21224.jpg,Y,20400,20400,,,,,
IN,India,IN34,Bihar,17938,"Ramdasia (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p17938.jpg,Y,150,,,,,150,
IN,India,IN34,Bihar,17973,"Rangrez (Hindu traditions)",1,mar,Marathi,5,Hinduism,p17973.jpg,Y,30680,30680,,,,,
IN,India,IN34,Bihar,17972,"Rangrez (Muslim traditions)",1,urd,Urdu,6,Islam,p17972.jpg,Y,3470,,3470,,,,
IN,India,IN34,Bihar,17945,Rasua,1,urd,Urdu,6,Islam,,Y,1180,,1180,,,,
IN,India,IN34,Bihar,17949,Rautia,1,hin,Hindi,5,Hinduism,p17949.jpg,N,7710,7710,,,,,
IN,India,IN34,Bihar,20918,"Ravidas Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20918.jpg,N,263150,258590,,650,3700,,
IN,India,IN34,Bihar,17328,"Rayeen (Muslim traditions)",1,urd,Urdu,6,Islam,p17328.jpg,Y,607360,,607360,,,,
IN,India,IN34,Bihar,17997,Sahariya,1,hin,Hindi,5,Hinduism,p17997.jpg,Y,27920,27920,,,,,
