ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN39,Uttarakhand,17662,"Patwa (Muslim traditions)",1,urd,Urdu,6,Islam,p17662.jpg,Y,140,,140,,,,
IN,India,IN39,Uttarakhand,17663,"Pawaria (Muslim traditions)",1,urd,Urdu,6,Islam,p17663.jpg,Y,1020,,1020,,,,
IN,India,IN39,Uttarakhand,14371,Persian,1,prs,Dari,6,Islam,p14371.jpg,Y,110,,110,,,,
IN,India,IN39,Uttarakhand,17877,Pinjara,1,urd,Urdu,6,Islam,p17877.jpg,Y,17950,,17950,,,,
IN,India,IN39,Uttarakhand,17896,Pod,1,ben,Bengali,5,Hinduism,p17896.jpg,N,1420,1420,,,,,
IN,India,IN39,Uttarakhand,17912,Pundari,1,ben,Bengali,5,Hinduism,p17912.jpg,Y,20,20,,,,,
IN,India,IN39,Uttarakhand,17917,Qalaigar,1,urd,Urdu,6,Islam,,Y,70,,70,,,,
IN,India,IN39,Uttarakhand,17919,Qassab,1,urd,Urdu,6,Islam,p17919.jpg,Y,34670,,34670,,,,
IN,India,IN39,Uttarakhand,16407,"Rahmani (Muslim traditions)",1,urd,Urdu,6,Islam,p16407.jpg,Y,2230,,2230,,,,
IN,India,IN39,Uttarakhand,17925,Rai,2,npi,Nepali,5,Hinduism,p17925.jpg,N,500,500,,,,,
IN,India,IN39,Uttarakhand,14513,"Rajbansi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p14513.jpg,N,1870,1870,,,,,
IN,India,IN39,Uttarakhand,14514,Raji,1,hin,Hindi,5,Hinduism,,N,800,800,,,,,
IN,India,IN39,Uttarakhand,17928,"Rajput (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17928.jpg,Y,3067400,3065200,,,1260,,770
IN,India,IN39,Uttarakhand,17667,"Rajput (Muslim traditions)",1,urd,Urdu,6,Islam,p17667.jpg,Y,84210,,84210,,,,
IN,India,IN39,Uttarakhand,18159,"Rajput (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18159.jpg,Y,33610,,,,,33610,
IN,India,IN39,Uttarakhand,20373,"Rajput Bachhal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20373.jpg,Y,150,150,,,,,
IN,India,IN39,Uttarakhand,20374,"Rajput Bais (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20374.jpg,Y,42380,42380,,,,,
IN,India,IN39,Uttarakhand,20377,"Rajput Bargujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20377.jpg,Y,8880,8880,,,,,
IN,India,IN39,Uttarakhand,21490,"Rajput Bargujar (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,350,,350,,,,
IN,India,IN39,Uttarakhand,20379,"Rajput Bhadauria",1,hin,Hindi,5,Hinduism,p20379.jpg,Y,9620,9620,,,,,
IN,India,IN39,Uttarakhand,20233,"Rajput Bhale Sultan (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,190,,190,,,,
IN,India,IN39,Uttarakhand,20381,"Rajput Bhatti (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20381.jpg,Y,43010,43010,,,,,
IN,India,IN39,Uttarakhand,20384,"Rajput Chandel",1,hin,Hindi,5,Hinduism,p20384.jpg,Y,13750,13750,,,,,
IN,India,IN39,Uttarakhand,20385,"Rajput Chandrabansi",1,hin,Hindi,5,Hinduism,,Y,51910,51910,,,,,
IN,India,IN39,Uttarakhand,20386,"Rajput Chauhan (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20386.jpg,Y,179040,179040,,,,,
IN,India,IN39,Uttarakhand,20235,"Rajput Chauhan (Muslim traditions)",1,urd,Urdu,6,Islam,p20235.jpg,Y,21490,,21490,,,,
IN,India,IN39,Uttarakhand,20389,"Rajput Dikhit",1,hin,Hindi,5,Hinduism,p20389.jpg,Y,10430,10430,,,,,
IN,India,IN39,Uttarakhand,20390,"Rajput Gahlot (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20390.jpg,Y,22110,22110,,,,,
IN,India,IN39,Uttarakhand,20391,"Rajput Garewal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20391.jpg,Y,16640,16640,,,,,
IN,India,IN39,Uttarakhand,20236,"Rajput Garewal (Muslim traditions)",1,pan,"Punjabi, Eastern",6,Islam,,Y,360,,360,,,,
IN,India,IN39,Uttarakhand,20392,"Rajput Garhwali",1,gbm,Garhwali,5,Hinduism,p20392.jpg,Y,661600,661600,,,,,
IN,India,IN39,Uttarakhand,20393,"Rajput Garhwali Jimdar",1,gbm,Garhwali,5,Hinduism,,Y,127900,127900,,,,,
IN,India,IN39,Uttarakhand,20394,"Rajput Gaur",1,hin,Hindi,5,Hinduism,p20394.jpg,Y,2940,2940,,,,,
IN,India,IN39,Uttarakhand,20395,"Rajput Gautam (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20395.jpg,Y,12570,12570,,,,,
IN,India,IN39,Uttarakhand,20397,"Rajput Jadu",1,hin,Hindi,5,Hinduism,,Y,9440,9440,,,,,
IN,India,IN39,Uttarakhand,20399,"Rajput Janjua (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20399.jpg,Y,7910,7910,,,,,
IN,India,IN39,Uttarakhand,20401,"Rajput Joia (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,6960,6960,,,,,
IN,India,IN39,Uttarakhand,20402,"Rajput Kachhwaha",1,hin,Hindi,5,Hinduism,p20402.jpg,Y,4690,4690,,,,,
IN,India,IN39,Uttarakhand,20405,"Rajput Kanhpuriya",1,hin,Hindi,5,Hinduism,p20405.jpg,Y,530,530,,,,,
IN,India,IN39,Uttarakhand,20410,"Rajput Khasiya",1,kfy,Kumaoni,5,Hinduism,p20410.jpg,Y,141180,141180,,,,,
IN,India,IN39,Uttarakhand,21793,"Rajput Kinwar",1,hin,Hindi,5,Hinduism,p21793.jpg,Y,890,890,,,,,
IN,India,IN39,Uttarakhand,20411,"Rajput Kumaoni",1,kfy,Kumaoni,5,Hinduism,p20411.jpg,Y,596800,596800,,,,,
IN,India,IN39,Uttarakhand,20412,"Rajput Kumaoni Thakur",1,kfy,Kumaoni,5,Hinduism,,Y,101400,101400,,,,,
IN,India,IN39,Uttarakhand,20414,"Rajput Manihas (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,11340,11340,,,,,
IN,India,IN39,Uttarakhand,21496,"Rajput Manihas (Muslim traditions)",1,kas,Kashmiri,6,Islam,,Y,430,,430,,,,
IN,India,IN39,Uttarakhand,20240,"Rajput Nau",1,urd,Urdu,6,Islam,p20240.jpg,Y,1520,,1520,,,,
IN,India,IN39,Uttarakhand,20419,"Rajput Parihar",1,hin,Hindi,5,Hinduism,p20419.jpg,Y,13640,13640,,,,,
IN,India,IN39,Uttarakhand,20421,"Rajput Ponwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20421.jpg,Y,64670,64670,,,,,
IN,India,IN39,Uttarakhand,20226,"Rajput Ponwar (Muslim traditions)",1,urd,Urdu,6,Islam,p20226.jpg,Y,950,,950,,,,
IN,India,IN39,Uttarakhand,20422,"Rajput Pundir (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20422.jpg,Y,10420,10420,,,,,
IN,India,IN39,Uttarakhand,20241,"Rajput Pundir (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,21400,,21400,,,,
IN,India,IN39,Uttarakhand,20423,"Rajput Raikwar",1,hin,Hindi,5,Hinduism,p20423.jpg,Y,280,280,,,,,
IN,India,IN39,Uttarakhand,20424,"Rajput Rajbansi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20424.jpg,Y,3180,3180,,,,,
IN,India,IN39,Uttarakhand,21805,"Rajput Ranghar",1,urd,Urdu,6,Islam,p21805.jpg,Y,2610,,2610,,,,
IN,India,IN39,Uttarakhand,20427,"Rajput Rathor (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20427.jpg,Y,57580,57580,,,,,
IN,India,IN39,Uttarakhand,21806,"Rajput Rathor (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,140,,140,,,,
IN,India,IN39,Uttarakhand,20430,"Rajput Sakarwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20430.jpg,Y,20580,20580,,,,,
IN,India,IN39,Uttarakhand,20432,"Rajput Salehria (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,8780,8780,,,,,
IN,India,IN39,Uttarakhand,20431,"Rajput Sengar",1,hin,Hindi,5,Hinduism,p20431.jpg,Y,13760,13760,,,,,
IN,India,IN39,Uttarakhand,20436,"Rajput Solanki",1,hin,Hindi,5,Hinduism,p20436.jpg,Y,4570,4570,,,,,
IN,India,IN39,Uttarakhand,20437,"Rajput Sombansi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,13340,13340,,,,,
IN,India,IN39,Uttarakhand,21811,"Rajput Sombansi (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,500,,500,,,,
IN,India,IN39,Uttarakhand,20439,"Rajput Surajbansi",1,hin,Hindi,5,Hinduism,p20439.jpg,Y,7270,7270,,,,,
IN,India,IN39,Uttarakhand,20441,"Rajput Tonwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20441.jpg,Y,5280,5280,,,,,
IN,India,IN39,Uttarakhand,21523,"Rajput Tonwar (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,70,,70,,,,
IN,India,IN39,Uttarakhand,17933,Raju,1,ben,Bengali,5,Hinduism,p17933.jpg,Y,180,180,,,,,
IN,India,IN39,Uttarakhand,17934,Rajwar,1,hin,Hindi,5,Hinduism,p17934.jpg,N,80,80,,,,,
IN,India,IN39,Uttarakhand,17938,"Ramdasia (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p17938.jpg,Y,4260,,,,,4260,
IN,India,IN39,Uttarakhand,17972,"Rangrez (Muslim traditions)",1,urd,Urdu,6,Islam,p17972.jpg,Y,9850,,9850,,,,
IN,India,IN39,Uttarakhand,17946,Ratal,1,dgo,Dogri,5,Hinduism,,Y,10,10,,,,,
IN,India,IN39,Uttarakhand,20918,"Ravidas Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20918.jpg,N,27310,26750,,100,440,,
IN,India,IN39,Uttarakhand,21812,"Ravidas Chamar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,60,,,,,60,
IN,India,IN39,Uttarakhand,17954,Rawat,1,hin,Hindi,5,Hinduism,p17954.jpg,Y,2950,2950,,,,,
IN,India,IN39,Uttarakhand,17328,"Rayeen (Muslim traditions)",1,urd,Urdu,6,Islam,p17328.jpg,Y,2630,,2630,,,,
IN,India,IN39,Uttarakhand,17997,Sahariya,1,hin,Hindi,5,Hinduism,p17997.jpg,Y,100,100,,,,,
IN,India,IN39,Uttarakhand,17998,"Saini (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17998.jpg,Y,87720,87720,,,,,
IN,India,IN39,Uttarakhand,17673,"Saini (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,950,,950,,,,
IN,India,IN39,Uttarakhand,18163,"Saini (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18163.jpg,Y,6080,,,,,6080,
IN,India,IN39,Uttarakhand,18019,"Sansi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18019.jpg,Y,1670,1640,,,,30,
IN,India,IN39,Uttarakhand,21636,Sapela,1,gbm,Garhwali,5,Hinduism,,Y,2760,2750,,,,10,
IN,India,IN39,Uttarakhand,18167,"Sarera (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18167.jpg,Y,7940,,,,,7940,
IN,India,IN39,Uttarakhand,18035,Sarki,1,npi,Nepali,5,Hinduism,p18035.jpg,N,1760,1760,,,,,
IN,India,IN39,Uttarakhand,18037,"Saryara (Hindu traditions)",1,dgo,Dogri,5,Hinduism,,Y,30,30,,,,,
IN,India,IN39,Uttarakhand,18045,Sayyid,1,urd,Urdu,6,Islam,p18045.jpg,Y,42670,,42670,,,,
IN,India,IN39,Uttarakhand,21813,"Sayyid Husaini",1,urd,Urdu,6,Islam,,Y,5220,,5220,,,,
IN,India,IN39,Uttarakhand,18081,Shah,1,kfy,Kumaoni,5,Hinduism,,Y,7100,7100,,,,,
IN,India,IN39,Uttarakhand,21814,"Shaikh Faruqi",1,urd,Urdu,6,Islam,p21814.jpg,Y,2730,,2730,,,,
IN,India,IN39,Uttarakhand,21236,"Shaikh Qureshi",1,urd,Urdu,6,Islam,p21236.jpg,Y,33440,,33440,,,,
IN,India,IN39,Uttarakhand,21815,"Shaikh Siddiqi",1,ben,Bengali,6,Islam,p21815.jpg,Y,28110,,28110,,,,
IN,India,IN39,Uttarakhand,18084,"Shaikh unspecified",1,urd,Urdu,6,Islam,p18084.jpg,Y,500000,,500000,,,,
IN,India,IN39,Uttarakhand,21816,"Shaikh Usmani",1,urd,Urdu,6,Islam,p21816.jpg,Y,2460,,2460,,,,
IN,India,IN39,Uttarakhand,14906,Sherpa,2,npi,Nepali,2,Buddhism,p14906.jpg,N,170,,,170,,,
IN,India,IN39,Uttarakhand,17476,"Shershabdia (Muslim traditions)",1,urd,Urdu,6,Islam,p17476.jpg,Y,1040,,1040,,,,
IN,India,IN39,Uttarakhand,18102,"Sikligar (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,1360,,1360,,,,
IN,India,IN39,Uttarakhand,18107,"Silpkar (Hindu traditions)",1,kfy,Kumaoni,5,Hinduism,p18107.jpg,N,1065300,1058790,,500,4850,1010,
IN,India,IN39,Uttarakhand,14196,Sinhalese,1,sin,Sinhala,2,Buddhism,p14196.jpg,Y,30,,,30,,,
IN,India,IN39,Uttarakhand,18150,"Sonar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18150.jpg,Y,62210,62210,,,,,
IN,India,IN39,Uttarakhand,17684,"Sonar (Muslim traditions)",1,urd,Urdu,6,Islam,p17684.jpg,Y,3010,,3010,,,,
IN,India,IN39,Uttarakhand,18169,"Sonar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18169.jpg,Y,2470,,,,,2470,
IN,India,IN39,Uttarakhand,21242,"Sonar Bawaria",1,hin,Hindi,5,Hinduism,,Y,830,830,,,,,
IN,India,IN39,Uttarakhand,21243,"Sonar Bhojpuria",1,hin,Hindi,5,Hinduism,,Y,830,830,,,,,
IN,India,IN39,Uttarakhand,21244,"Sonar Chhatri",1,hin,Hindi,5,Hinduism,,Y,120,120,,,,,
IN,India,IN39,Uttarakhand,21245,"Sonar Choralia",1,hin,Hindi,5,Hinduism,,Y,830,830,,,,,
IN,India,IN39,Uttarakhand,21247,"Sonar Deswali",1,hin,Hindi,5,Hinduism,,Y,1620,1620,,,,,
IN,India,IN39,Uttarakhand,21253,"Sonar Mair",1,hin,Hindi,5,Hinduism,,Y,3580,3580,,,,,
IN,India,IN39,Uttarakhand,21254,"Sonar Rastaogi",1,hin,Hindi,5,Hinduism,,Y,950,950,,,,,
IN,India,IN39,Uttarakhand,21255,"Sonar Tejania",1,hin,Hindi,5,Hinduism,,Y,830,830,,,,,
IN,India,IN39,Uttarakhand,18178,"Sudh (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,120,120,,,,,
IN,India,IN39,Uttarakhand,18190,"Sunri (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18190.jpg,N,250,250,,,,,
IN,India,IN39,Uttarakhand,21257,"Sunri Sadhubanik",1,ben,Bengali,5,Hinduism,p21257.jpg,N,60,60,,,,,
IN,India,IN39,Uttarakhand,18152,Sunuwar,1,npi,Nepali,5,Hinduism,p18152.jpg,N,90,80,,,,,10
IN,India,IN39,Uttarakhand,18194,"Sutradhar (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18194.jpg,Y,140,140,,,,,
IN,India,IN39,Uttarakhand,18199,"Syrian Christian",3,mal,Malayalam,1,Christianity,p18199.jpg,N,490,,,,490,,
IN,India,IN39,Uttarakhand,18202,"Taga (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18202.jpg,Y,13900,13900,,,,,
IN,India,IN39,Uttarakhand,17687,"Taga (Muslim traditions)",1,urd,Urdu,6,Islam,p17687.jpg,Y,7410,,7410,,,,
IN,India,IN39,Uttarakhand,18212,Tamang,2,npi,Nepali,2,Buddhism,p18212.jpg,N,570,460,,130,,,
IN,India,IN39,Uttarakhand,18210,"Tamboli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18210.jpg,Y,2280,2280,,,,,
IN,India,IN39,Uttarakhand,17688,"Tamboli (Muslim traditions)",1,urd,Urdu,6,Islam,p17688.jpg,Y,320,,320,,,,
IN,India,IN39,Uttarakhand,15234,"Tamil (Muslim traditions)",1,tam,Tamil,6,Islam,p15234.jpg,Y,70,,70,,,,
IN,India,IN39,Uttarakhand,18217,"Tanti (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18217.jpg,Y,960,960,,,,,
IN,India,IN39,Uttarakhand,18259,"Tarkhan (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18259.jpg,Y,1120,1120,,,,,
IN,India,IN39,Uttarakhand,18177,"Tarkhan (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18177.jpg,Y,19410,,,,,19410,
IN,India,IN39,Uttarakhand,18225,"Tawaif (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18225.jpg,Y,500,500,,,,,
IN,India,IN39,Uttarakhand,17691,"Tawaif (Muslim traditions)",1,urd,Urdu,6,Islam,p17691.jpg,Y,2000,,2000,,,,
IN,India,IN39,Uttarakhand,18229,"Teli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18229.jpg,Y,19460,19460,,,,,
IN,India,IN39,Uttarakhand,17692,"Teli (Muslim traditions)",1,urd,Urdu,6,Islam,p17692.jpg,Y,177490,,177490,,,,
IN,India,IN39,Uttarakhand,18245,Thakkar,1,mar,Marathi,5,Hinduism,p18245.jpg,Y,110,110,,,,,
IN,India,IN39,Uttarakhand,18261,Thakuri,1,npi,Nepali,5,Hinduism,p18261.jpg,N,1000,1000,,,,,
IN,India,IN39,Uttarakhand,15461,Thami,1,npi,Nepali,5,Hinduism,p15461.jpg,N,20,20,,,,,
IN,India,IN39,Uttarakhand,15464,Tharu,1,bho,Bhojpuri,5,Hinduism,p15464.jpg,N,108300,108300,150,20,60,30,20
IN,India,IN39,Uttarakhand,21355,"Tharu Rana",1,hin,Hindi,5,Hinduism,p21355.jpg,Y,5610,5610,,,,,
IN,India,IN39,Uttarakhand,18241,"Thathera (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18241.jpg,Y,440,440,,,,,
IN,India,IN39,Uttarakhand,17693,"Thathera (Muslim traditions)",1,urd,Urdu,6,Islam,p17693.jpg,Y,390,,390,,,,
IN,India,IN39,Uttarakhand,15468,Tibetan,1,bod,"Tibetan, Central",2,Buddhism,p15468.jpg,N,12350,,,12250,10,,
IN,India,IN39,Uttarakhand,18254,Tili,1,ben,Bengali,5,Hinduism,p18254.jpg,Y,620,620,,,,,
IN,India,IN39,Uttarakhand,15498,Tipera,2,trp,"Kok Borok",5,Hinduism,p15498.jpg,N,30,30,,,,,
IN,India,IN39,Uttarakhand,18252,Tiyar,1,ben,Bengali,5,Hinduism,p18252.jpg,N,30,30,,,,,
IN,India,IN39,Uttarakhand,18272,Turaiha,1,bho,Bhojpuri,5,Hinduism,p18272.jpg,Y,5230,5220,,,,,
IN,India,IN39,Uttarakhand,18288,"Vaddar (Hindu traditions)",1,tel,Telugu,5,Hinduism,p18288.jpg,Y,120,120,,,,,
IN,India,IN39,Uttarakhand,18293,"Vakkaliga unspecified",1,kan,Kannada,5,Hinduism,p18293.jpg,N,40,40,,,,,
IN,India,IN39,Uttarakhand,22451,"Valmiki (Balmiki) Mehtar",3,guj,Gujarati,1,Christianity,,N,240,,,,240,,
IN,India,IN39,Uttarakhand,22346,"Valmiki (Buddhist traditions)",1,hin,Hindi,2,Buddhism,,Y,100,,,100,,,
IN,India,IN39,Uttarakhand,22347,"Valmiki (Christian traditions)",3,hin,Hindi,1,Christianity,,N,7020,,,,7020,,
IN,India,IN39,Uttarakhand,22348,"Valmiki (Hindu traditions)",1,hin,Hindi,5,Hinduism,p22348.jpg,Y,134560,134560,,,,,
IN,India,IN39,Uttarakhand,22349,"Valmiki (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,840,,840,,,,
IN,India,IN39,Uttarakhand,22350,"Valmiki (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p22350.jpg,Y,240,,,,,240,
IN,India,IN39,Uttarakhand,21315,"Valmiki Lal Begi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,30,30,,,,,
IN,India,IN39,Uttarakhand,21471,"Valmiki Mehtar",1,hin,Hindi,5,Hinduism,p21471.jpg,Y,4940,4940,,,,,
IN,India,IN39,Uttarakhand,18323,Vanniyan,1,tam,Tamil,5,Hinduism,p18323.jpg,N,170,170,,,,,
IN,India,IN39,Uttarakhand,18317,"Vellalan unspecified",1,tam,Tamil,5,Hinduism,p18317.jpg,N,30,30,,,,,
IN,India,IN39,Uttarakhand,18314,"Viswakarma unspecified",1,tel,Telugu,5,Hinduism,p18314.jpg,N,140,140,,,,,
IN,India,IN39,Uttarakhand,16187,"Yadav (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16187.jpg,Y,57310,57310,,,,,
IN,India,IN39,Uttarakhand,16188,"Yadav (Muslim traditions)",1,urd,Urdu,6,Islam,p16188.jpg,Y,10,,10,,,,
IN,India,IN39,Uttarakhand,21822,"Yadav Ghosi",1,hin,Hindi,5,Hinduism,p21822.jpg,Y,1640,1640,,,,,
IN,India,IN39,Uttarakhand,21296,"Yadav Gola",1,tel,Telugu,5,Hinduism,p21296.jpg,Y,590,590,,,,,
IN,India,IN39,Uttarakhand,21299,"Yadav Gualbans (Hindu traditions)",1,hin,Hindi,5,Hinduism,p21299.jpg,Y,14520,14520,,,,,
IN,India,IN39,Uttarakhand,21823,"Yadav Jadubans",1,hin,Hindi,5,Hinduism,p21823.jpg,Y,5790,5790,,,,,
IN,India,IN39,Uttarakhand,21300,"Yadav Rawat",1,hin,Hindi,5,Hinduism,p21300.jpg,Y,580,580,,,,,
IN,India,IN39,Uttarakhand,21301,"Yadav Sadgope",1,ben,Bengali,5,Hinduism,p21301.jpg,Y,660,660,,,,,
IN,India,IN39,Uttarakhand,13065,"Yakthumba, Limbu",2,npi,Nepali,5,Hinduism,p13065.jpg,N,1820,910,,,50,,890
IN,India,IN39,Uttarakhand,18339,Yenadi,1,tel,Telugu,5,Hinduism,p18339.jpg,N,20,20,,,,,
IN,India,IN39,Uttarakhand,18356,"Zargar (Hindu traditions)",1,dgo,Dogri,5,Hinduism,,Y,30,30,,,,,
IN,India,IN36,"Uttar Pradesh",16152,Abdul,1,urd,Urdu,6,Islam,p16152.jpg,Y,6400,,6400,,,,
IN,India,IN36,"Uttar Pradesh",16164,"Adi Dravida",1,tam,Tamil,5,Hinduism,p16164.jpg,Y,970,970,,,,,
IN,India,IN36,"Uttar Pradesh",21312,"Agamudaiyan Nattaman",1,tam,Tamil,5,Hinduism,,N,70,70,,,,,
IN,India,IN36,"Uttar Pradesh",16172,"Agamudaiyan unspecified",1,tam,Tamil,5,Hinduism,p16172.jpg,N,60,60,,,,,
IN,India,IN36,"Uttar Pradesh",16174,"Agariya (Hindu traditions)",1,agi,Agariya,5,Hinduism,p16174.jpg,N,27480,27270,30,,,,130
IN,India,IN36,"Uttar Pradesh",16175,"Agariya (Muslim traditions)",1,urd,Urdu,6,Islam,p16175.jpg,Y,7650,,7650,,,,
IN,India,IN36,"Uttar Pradesh",19163,"Ager (Hindu traditions)",1,kan,Kannada,5,Hinduism,,Y,1110,1110,,,,,
IN,India,IN36,"Uttar Pradesh",16178,Aghori,1,hin,Hindi,5,Hinduism,p16178.jpg,Y,25920,25920,,,,,
IN,India,IN36,"Uttar Pradesh",16180,Agri,1,mar,Marathi,5,Hinduism,p16180.jpg,Y,1240,1240,,,,,
IN,India,IN36,"Uttar Pradesh",16184,Ahar,1,hin,Hindi,5,Hinduism,p16184.jpg,Y,1718260,1718260,,,,,
IN,India,IN36,"Uttar Pradesh",16186,Aheria,1,hin,Hindi,5,Hinduism,p16186.jpg,Y,164020,164020,,,,,
IN,India,IN36,"Uttar Pradesh",19477,Ahmadi,1,urd,Urdu,6,Islam,p19477.jpg,Y,40640,,40640,,,,
IN,India,IN36,"Uttar Pradesh",10327,Anglo,3,eng,English,1,Christianity,,N,4460,,,,4460,,
IN,India,IN36,"Uttar Pradesh",16221,Ansari,1,urd,Urdu,6,Islam,p16221.jpg,Y,5425350,,5425350,,,,
IN,India,IN36,"Uttar Pradesh",16226,Apapanthi,1,hin,Hindi,5,Hinduism,p16226.jpg,Y,32680,32680,,,,,
IN,India,IN36,"Uttar Pradesh",10375,Arab,1,acm,"Arabic, Mesopotamian",6,Islam,p10375.jpg,Y,130,,130,,,,
IN,India,IN36,"Uttar Pradesh",16951,"Arain (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16951.jpg,Y,870,870,,,,,
IN,India,IN36,"Uttar Pradesh",16228,"Arain (Muslim traditions)",1,urd,Urdu,6,Islam,p16228.jpg,Y,68910,,68910,,,,
IN,India,IN36,"Uttar Pradesh",16229,Arakh,1,hin,Hindi,5,Hinduism,p16229.jpg,Y,451060,450860,,190,,,
IN,India,IN36,"Uttar Pradesh",16239,"Arora (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16239.jpg,Y,24180,24160,,,,,30
IN,India,IN36,"Uttar Pradesh",16241,"Arora (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p16241.jpg,Y,17950,,,,,17950,
IN,India,IN36,"Uttar Pradesh",16258,Atari,1,urd,Urdu,6,Islam,,Y,490,,490,,,,
IN,India,IN36,"Uttar Pradesh",16260,Atishbaz,1,urd,Urdu,6,Islam,p16260.jpg,Y,3810,,3810,,,,
IN,India,IN36,"Uttar Pradesh",16275,Badaik,1,ben,Bengali,5,Hinduism,,Y,510,510,,,,,
IN,India,IN36,"Uttar Pradesh",16332,"Badhai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16332.jpg,Y,2974560,2973960,,570,,,
IN,India,IN36,"Uttar Pradesh",16333,"Badhai (Muslim traditions)",1,urd,Urdu,6,Islam,p16333.jpg,Y,633810,,633810,,,,
IN,India,IN36,"Uttar Pradesh",16273,"Badhi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,13050,13020,,,,10,
IN,India,IN36,"Uttar Pradesh",16274,Badhik,1,hin,Hindi,5,Hinduism,p16274.jpg,Y,10670,10670,,,,,
IN,India,IN36,"Uttar Pradesh",16281,"Bagdi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p16281.jpg,Y,5330,5330,,,,,
IN,India,IN36,"Uttar Pradesh",16283,"Baghban (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16283.jpg,Y,664540,664540,,,,,
IN,India,IN36,"Uttar Pradesh",16284,"Baghban (Muslim traditions)",1,urd,Urdu,6,Islam,p16284.jpg,Y,15220,,15220,,,,
IN,India,IN36,"Uttar Pradesh",16288,"Bahelia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16288.jpg,Y,170140,169980,,160,,10,
IN,India,IN36,"Uttar Pradesh",16289,"Bahelia (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,27780,,27780,,,,
IN,India,IN36,"Uttar Pradesh",20279,"Bahna (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20279.jpg,Y,936310,936010,250,,,,
