ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN35,"Madhya Pradesh",16541,"Buna (Hindu traditions)",1,ben,Bengali,5,Hinduism,,Y,180,180,,,,,
IN,India,IN35,"Madhya Pradesh",11029,Burmese,1,mya,Burmese,2,Buddhism,p11029.jpg,N,150,,,150,,,
IN,India,IN35,"Madhya Pradesh",16563,Chadar,1,hin,Hindi,5,Hinduism,p16563.jpg,Y,147780,147650,,10,20,20,
IN,India,IN35,"Madhya Pradesh",16564,Chain,1,ben,Bengali,5,Hinduism,p16564.jpg,Y,290,290,,,,,
IN,India,IN35,"Madhya Pradesh",16562,Chakhesang,3,nri,"Naga, Chokri",1,Christianity,p16562.jpg,N,20,,,,20,,
IN,India,IN35,"Madhya Pradesh",16600,"Chakkiliyan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p16600.jpg,Y,190,190,,,,,
IN,India,IN35,"Madhya Pradesh",16561,"Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16561.jpg,N,6203050,6125470,,32970,47380,,
IN,India,IN35,"Madhya Pradesh",18060,"Chamar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18060.jpg,N,2210,,,,,2210,
IN,India,IN35,"Madhya Pradesh",16571,"Charan (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16571.jpg,Y,12530,12530,,,,,
IN,India,IN35,"Madhya Pradesh",11322,Chepang,1,npi,Nepali,5,Hinduism,p11322.jpg,Y,30,10,,20,,,
IN,India,IN35,"Madhya Pradesh",16589,Chhetri,1,npi,Nepali,5,Hinduism,p16589.jpg,N,930,890,,50,,,
IN,India,IN35,"Madhya Pradesh",16587,"Chhimba (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,330,330,,,,,
IN,India,IN35,"Madhya Pradesh",18061,"Chhimba (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18061.jpg,Y,550,,,,,540,
IN,India,IN35,"Madhya Pradesh",16590,"Chhipa (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16590.jpg,Y,91950,89360,,140,,,2440
IN,India,IN35,"Madhya Pradesh",17504,"Chhipa (Muslim traditions)",1,urd,Urdu,6,Islam,p17504.jpg,Y,25680,,25600,,,,
IN,India,IN35,"Madhya Pradesh",16592,Chidar,1,hin,Hindi,5,Hinduism,,Y,42840,42820,,,,20,
IN,India,IN35,"Madhya Pradesh",16594,"Chik (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16594.jpg,Y,4200,4200,,10,,,
IN,India,IN35,"Madhya Pradesh",16614,Chitara,1,ory,Odia,5,Hinduism,p16614.jpg,Y,200,200,,,,,
IN,India,IN35,"Madhya Pradesh",16602,"Chitrakar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p16602.jpg,Y,450,450,,,,,
IN,India,IN35,"Madhya Pradesh",16961,Christian,3,hin,Hindi,1,Christianity,p16961.jpg,N,14770,,,,14740,,
IN,India,IN35,"Madhya Pradesh",16616,Chudigar,1,rwr,"Marwari (India)",6,Islam,,Y,40,,40,,,,
IN,India,IN35,"Madhya Pradesh",16648,"Dabgar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p16648.jpg,Y,1160,1160,,,,,
IN,India,IN35,"Madhya Pradesh",16650,Dadupanthi,1,hin,Hindi,5,Hinduism,,Y,140,140,,,,,
IN,India,IN35,"Madhya Pradesh",16654,Dahait,1,hin,Hindi,5,Hinduism,p16654.jpg,Y,64900,64900,,,,10,
IN,India,IN35,"Madhya Pradesh",16655,Daharia,1,hne,Chhattisgarhi,5,Hinduism,,Y,190,190,,,,,
IN,India,IN35,"Madhya Pradesh",16666,Damor,1,bhb,Bhili,5,Hinduism,,N,2170,2030,10,,110,,
IN,India,IN35,"Madhya Pradesh",16671,Dangi,1,hin,Hindi,5,Hinduism,p16671.jpg,Y,470880,470280,,530,,,
IN,India,IN35,"Madhya Pradesh",16664,Darjee,1,npi,Nepali,5,Hinduism,p16664.jpg,N,110,110,,,,,
IN,India,IN35,"Madhya Pradesh",16676,"Daroga (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16676.jpg,Y,3520,3520,,,,,
IN,India,IN35,"Madhya Pradesh",16673,"Darzi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16673.jpg,Y,358630,354810,,400,,,3510
IN,India,IN35,"Madhya Pradesh",17513,"Darzi (Muslim traditions)",1,urd,Urdu,6,Islam,p17513.jpg,Y,7460,,7440,,,,
IN,India,IN35,"Madhya Pradesh",18064,"Darzi (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,300,,,,,300,
IN,India,IN35,"Madhya Pradesh",21124,"Darzi Chhipi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,460,460,,,,,
IN,India,IN35,"Madhya Pradesh",21126,"Darzi Kaithiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,17490,17490,,,,,
IN,India,IN35,"Madhya Pradesh",21129,"Darzi Mathuria (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,5520,5520,,,,,
IN,India,IN35,"Madhya Pradesh",21128,"Darzi Mathuria (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,110,,110,,,,
IN,India,IN35,"Madhya Pradesh",21130,"Darzi Namdev (Hindu traditions)",1,mar,Marathi,5,Hinduism,p21130.jpg,Y,8150,8150,,,,,
IN,India,IN35,"Madhya Pradesh",21133,"Darzi Sribastab (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,38200,38200,,,,,
IN,India,IN35,"Madhya Pradesh",16692,"Deshwali (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16692.jpg,Y,193350,193350,,,,,
IN,India,IN35,"Madhya Pradesh",20663,Devanga,1,kan,Kannada,5,Hinduism,p20663.jpg,N,550,550,,,,,
IN,India,IN35,"Madhya Pradesh",18290,"Devipujak Vaghri (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p18290.jpg,N,3420,3420,,,,,
IN,India,IN35,"Madhya Pradesh",16695,Dewar,1,ory,Odia,5,Hinduism,p16695.jpg,Y,260,260,,,,,
IN,India,IN35,"Madhya Pradesh",16697,Dhakad,1,hin,Hindi,5,Hinduism,p16697.jpg,Y,293340,293340,,,,,
IN,India,IN35,"Madhya Pradesh",16700,"Dhangar Bharwad",1,guj,Gujarati,5,Hinduism,p16700.jpg,Y,56650,56650,,,,,
IN,India,IN35,"Madhya Pradesh",16706,Dhanka,1,guj,Gujarati,5,Hinduism,p16706.jpg,N,7700,7700,,,,,
IN,India,IN35,"Madhya Pradesh",16696,Dhanuk,1,hin,Hindi,5,Hinduism,p16696.jpg,Y,124930,124930,,90,,10,
IN,India,IN35,"Madhya Pradesh",16708,Dhanwar,1,hne,Chhattisgarhi,5,Hinduism,p16708.jpg,N,2580,2350,,,100,,150
IN,India,IN35,"Madhya Pradesh",16713,Dharkar,1,hin,Hindi,5,Hinduism,p16713.jpg,Y,28910,28910,,,,,
IN,India,IN35,"Madhya Pradesh",16705,Dhimar,1,hin,Hindi,5,Hinduism,p16705.jpg,Y,1140910,1140210,,650,,,
IN,India,IN35,"Madhya Pradesh",16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,675380,674070,,1350,20,200,
IN,India,IN35,"Madhya Pradesh",17519,"Dhobi (Muslim traditions)",1,urd,Urdu,6,Islam,p17519.jpg,Y,4850,,4840,,,,
IN,India,IN35,"Madhya Pradesh",21709,"Dhobi Ajudhyabansi",1,hin,Hindi,5,Hinduism,,Y,38640,38640,,,,,
IN,India,IN35,"Madhya Pradesh",21710,"Dhobi Batham",1,hin,Hindi,5,Hinduism,,Y,23170,23170,,,,,
IN,India,IN35,"Madhya Pradesh",21711,"Dhobi Kanaujia",1,hin,Hindi,5,Hinduism,p21711.jpg,Y,27440,27440,,,,,
IN,India,IN35,"Madhya Pradesh",21712,"Dhobi Kathiya",1,hin,Hindi,5,Hinduism,,Y,24820,24820,,,,,
IN,India,IN35,"Madhya Pradesh",21713,"Dhobi Mathuria",1,hin,Hindi,5,Hinduism,,Y,8140,8140,,,,,
IN,India,IN35,"Madhya Pradesh",21714,"Dhobi Parit",1,mar,Marathi,5,Hinduism,p21714.jpg,Y,16400,16400,,,,,
IN,India,IN35,"Madhya Pradesh",21715,"Dhobi Sribastab",1,hin,Hindi,5,Hinduism,p21715.jpg,Y,8830,8830,,,,,
IN,India,IN35,"Madhya Pradesh",16711,"Dholi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16711.jpg,Y,76130,76130,,,,,
IN,India,IN35,"Madhya Pradesh",17520,"Dholi (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,4890,,4860,,,,
IN,India,IN35,"Madhya Pradesh",16729,Dohor,1,hin,Hindi,5,Hinduism,,Y,45220,43990,,1250,,,
IN,India,IN35,"Madhya Pradesh",16734,"Dom (Hindu traditions)",1,ory,Odia,5,Hinduism,p16734.jpg,N,54220,54210,,10,,10,
IN,India,IN35,"Madhya Pradesh",17522,"Dom (Muslim traditions)",1,urd,Urdu,6,Islam,p17522.jpg,Y,8000,,8000,,,,
IN,India,IN35,"Madhya Pradesh",21717,"Dom Murdafarash",1,ory,Odia,5,Hinduism,,Y,12040,12040,,,,,
IN,India,IN35,"Madhya Pradesh",16762,Faqir,1,urd,Urdu,6,Islam,p16762.jpg,Y,9670,,9610,,,40,
IN,India,IN35,"Madhya Pradesh",16769,Gadaba,1,tel,Telugu,5,Hinduism,p16769.jpg,N,780,760,,,10,,
IN,India,IN35,"Madhya Pradesh",16768,"Gadaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16768.jpg,Y,956610,955410,,650,,,
IN,India,IN35,"Madhya Pradesh",21718,"Gadaria Dhingar",1,hin,Hindi,5,Hinduism,p21718.jpg,Y,94860,94860,,,,,
IN,India,IN35,"Madhya Pradesh",21719,"Gadaria Nikhad",1,hin,Hindi,5,Hinduism,p21719.jpg,Y,13040,13040,,,,,
IN,India,IN35,"Madhya Pradesh",16770,"Gaddi (Muslim traditions)",1,urd,Urdu,6,Islam,p16770.jpg,Y,30,,30,,,,
IN,India,IN35,"Madhya Pradesh",16781,Gamit,2,gbl,Gamit,5,Hinduism,p16781.jpg,N,2210,2210,,,,,
IN,India,IN35,"Madhya Pradesh",19082,Ganda,1,ory,Odia,5,Hinduism,p19082.jpg,N,1480,1480,,,,,
IN,India,IN35,"Madhya Pradesh",16839,Gangai,1,npi,Nepali,5,Hinduism,p16839.jpg,Y,20,20,,,,,
IN,India,IN35,"Madhya Pradesh",16785,Gangakula,1,kan,Kannada,5,Hinduism,p16785.jpg,Y,70,70,,,,,
IN,India,IN35,"Madhya Pradesh",16794,"Garoda (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16794.jpg,Y,120,120,,,,,
IN,India,IN35,"Madhya Pradesh",16795,Garpaguri,1,hin,Hindi,5,Hinduism,,Y,9420,9420,,,,,
IN,India,IN35,"Madhya Pradesh",16800,Gauda,1,ory,Odia,5,Hinduism,p16800.jpg,Y,180,180,,,,,
IN,India,IN35,"Madhya Pradesh",16891,Gawaria,1,hin,Hindi,5,Hinduism,p16891.jpg,Y,1980,1980,,,,,
IN,India,IN35,"Madhya Pradesh",16821,"Ghanchi (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16821.jpg,Y,480,480,,,,,
IN,India,IN35,"Madhya Pradesh",11879,Gharti,1,ben,Bengali,5,Hinduism,p11879.jpg,N,30,30,,,,,
IN,India,IN35,"Madhya Pradesh",16823,"Ghasiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16823.jpg,N,9950,9950,,,,,
IN,India,IN35,"Madhya Pradesh",16828,"Ghosi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16828.jpg,Y,170090,169790,,330,,,
IN,India,IN35,"Madhya Pradesh",17543,"Ghosi (Muslim traditions)",1,urd,Urdu,6,Islam,p17543.jpg,Y,4300,,4290,,,,
IN,India,IN35,"Madhya Pradesh",16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,2230,,,,2210,,
IN,India,IN35,"Madhya Pradesh",16854,Goley,1,hin,Hindi,5,Hinduism,,Y,14860,14860,,,,,
IN,India,IN35,"Madhya Pradesh",21031,"Gond Mannewar",1,wsg,"Gondi, Adilabad",5,Hinduism,,N,22800,21600,30,,500,,620
IN,India,IN35,"Madhya Pradesh",21032,"Gond Maria",1,gno,"Gondi, Northern",5,Hinduism,p21032.jpg,N,516770,436700,960,50,3370,40,75420
IN,India,IN35,"Madhya Pradesh",21033,"Gond Muria",1,hin,Hindi,5,Hinduism,p21033.jpg,N,184930,169500,380,,700,,14260
IN,India,IN35,"Madhya Pradesh",21034,"Gond Nagawasi",1,hin,Hindi,5,Hinduism,,N,135400,120570,190,,730,,13990
IN,India,IN35,"Madhya Pradesh",21036,"Gond Rajgond",1,gno,"Gondi, Northern",5,Hinduism,p21036.jpg,N,139000,131000,180,,3220,,3800
IN,India,IN35,"Madhya Pradesh",16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,5086940,4489210,9360,700,29900,530,558140
IN,India,IN35,"Madhya Pradesh",16810,Gondhali,1,mar,Marathi,5,Hinduism,p16810.jpg,Y,270,270,,,,,
IN,India,IN35,"Madhya Pradesh",16859,Gopal,1,guj,Gujarati,5,Hinduism,,Y,30,30,,,,,
IN,India,IN35,"Madhya Pradesh",21721,"Gosain Dasnami",1,hin,Hindi,5,Hinduism,p21721.jpg,Y,43680,43680,,,,,
IN,India,IN35,"Madhya Pradesh",16862,"Gosain unspecified",1,hin,Hindi,5,Hinduism,p16862.jpg,Y,198210,198210,,,,,
IN,India,IN35,"Madhya Pradesh",16865,Gowari,1,mar,Marathi,5,Hinduism,p16865.jpg,Y,80360,77920,,,40,,2370
IN,India,IN35,"Madhya Pradesh",16878,"Gujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16878.jpg,Y,1347200,1342750,,,,,4580
IN,India,IN35,"Madhya Pradesh",17549,"Gujar (Muslim traditions)",1,urd,Urdu,6,Islam,p17549.jpg,Y,400,,400,,,,
IN,India,IN35,"Madhya Pradesh",18078,"Gujar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,790,,,,,780,
IN,India,IN35,"Madhya Pradesh",16879,"Gujjar (Muslim traditions)",1,gju,Gujari,6,Islam,p16879.jpg,Y,1390,,1390,,,,
IN,India,IN35,"Madhya Pradesh",16886,Guria,1,ory,Odia,5,Hinduism,p16886.jpg,Y,40,40,,,,,
IN,India,IN35,"Madhya Pradesh",15366,"Gurung Ghaleg",2,npi,Nepali,5,Hinduism,p15366.jpg,N,110,40,,60,,,
IN,India,IN35,"Madhya Pradesh",16895,Habura,1,hin,Hindi,5,Hinduism,,Y,370,370,,,,,
IN,India,IN35,"Madhya Pradesh",12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,870,870,,,,,
IN,India,IN35,"Madhya Pradesh",19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,20170,,20120,,,,
IN,India,IN35,"Madhya Pradesh",16901,Halba,1,mar,Marathi,5,Hinduism,p16901.jpg,N,16730,16620,30,,30,,20
IN,India,IN35,"Madhya Pradesh",16905,"Halwai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16905.jpg,Y,6980,6980,,,,,
IN,India,IN35,"Madhya Pradesh",16939,Hammal,1,urd,Urdu,6,Islam,,Y,1830,,1830,,,,
IN,India,IN35,"Madhya Pradesh",12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,160,,,160,,,
IN,India,IN35,"Madhya Pradesh",16921,Hela,1,hin,Hindi,5,Hinduism,p16921.jpg,Y,40,40,,,,,
IN,India,IN35,"Madhya Pradesh",16925,Hijda,1,hin,Hindi,5,Hinduism,p16925.jpg,Y,610,280,330,,,,
IN,India,IN35,"Madhya Pradesh",16947,Holar,1,mar,Marathi,5,Hinduism,p16947.jpg,N,18380,18140,,170,,,
IN,India,IN35,"Madhya Pradesh",16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,2190,2190,,,,,
IN,India,IN35,"Madhya Pradesh",12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,239190,238690,,,,,620
IN,India,IN35,"Madhya Pradesh",17571,"Jat (Muslim traditions)",1,urd,Urdu,6,Islam,p17571.jpg,Y,17970,,17930,,,,
IN,India,IN35,"Madhya Pradesh",18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,82660,,,,,82550,
IN,India,IN35,"Madhya Pradesh",20920,"Jat Bains (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,620,620,,,,,
IN,India,IN35,"Madhya Pradesh",20983,"Jat Bains (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,280,,,,,280,
IN,India,IN35,"Madhya Pradesh",19818,"Jat Bajwa (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1110,1110,,,,,
IN,India,IN35,"Madhya Pradesh",19821,"Jat Barh (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,460,460,,,,,
IN,India,IN35,"Madhya Pradesh",19824,"Jat Chahil (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1510,1510,,,,,
IN,India,IN35,"Madhya Pradesh",19826,"Jat Chahil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19826.jpg,Y,90,,,,,90,
IN,India,IN35,"Madhya Pradesh",19830,"Jat Chima (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1700,1700,,,,,
IN,India,IN35,"Madhya Pradesh",19780,"Jat Dagar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19780.jpg,Y,1070,1070,,,,,
IN,India,IN35,"Madhya Pradesh",19783,"Jat Dalal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19783.jpg,Y,520,520,,,,,
IN,India,IN35,"Madhya Pradesh",19785,"Jat Dehia (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,3770,3770,,,,,
IN,India,IN35,"Madhya Pradesh",21730,"Jat Dehia (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,740,,,,,740,
IN,India,IN35,"Madhya Pradesh",19786,"Jat Dhariwal (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p19786.jpg,Y,1390,1390,,,,,
IN,India,IN35,"Madhya Pradesh",19788,"Jat Dhillon (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1940,1940,,,,,
IN,India,IN35,"Madhya Pradesh",19789,"Jat Dhillon (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19789.jpg,Y,240,,,,,240,
IN,India,IN35,"Madhya Pradesh",19839,"Jat Gahlot (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19839.jpg,Y,3370,3370,,,,,
IN,India,IN35,"Madhya Pradesh",19855,"Jat Ghatwal (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1250,1250,,,,,
IN,India,IN35,"Madhya Pradesh",19858,"Jat Ghumman (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,460,460,,,,,
IN,India,IN35,"Madhya Pradesh",19861,"Jat Gil (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,2580,2580,,,,,
IN,India,IN35,"Madhya Pradesh",19863,"Jat Gil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19863.jpg,Y,310,,,,,310,
IN,India,IN35,"Madhya Pradesh",19874,"Jat Hela",1,hin,Hindi,5,Hinduism,,Y,400,400,,,,,
IN,India,IN35,"Madhya Pradesh",19877,"Jat Jakhar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19877.jpg,Y,460,460,,,,,
IN,India,IN35,"Madhya Pradesh",19880,"Jat Kharral (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,2310,2310,,,,,
IN,India,IN35,"Madhya Pradesh",19883,"Jat Mann (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19883.jpg,Y,1610,1610,,,,,
IN,India,IN35,"Madhya Pradesh",20006,"Jat Mann (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,110,,,,,110,
IN,India,IN35,"Madhya Pradesh",19886,"Jat Pachhade (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19886.jpg,Y,840,840,,,,,
IN,India,IN35,"Madhya Pradesh",19889,"Jat Rathi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,710,710,,,,,
IN,India,IN35,"Madhya Pradesh",19892,"Jat Sahrawat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19892.jpg,Y,860,860,,,,,
IN,India,IN35,"Madhya Pradesh",19895,"Jat Sangwan (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19895.jpg,Y,260,260,,,,,
IN,India,IN35,"Madhya Pradesh",19898,"Jat Sarai (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,520,520,,,,,
IN,India,IN35,"Madhya Pradesh",19901,"Jat Sidhu (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p19901.jpg,Y,6450,6450,,,,,
IN,India,IN35,"Madhya Pradesh",19903,"Jat Sidhu (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19903.jpg,Y,1450,,,,,1450,
IN,India,IN35,"Madhya Pradesh",20012,"Jat Sindhu (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20012.jpg,Y,6060,6060,,,,,
IN,India,IN35,"Madhya Pradesh",19906,"Jat Sindhu (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,1470,,,,,1470,
IN,India,IN35,"Madhya Pradesh",19907,"Jat Thakurela",1,hin,Hindi,5,Hinduism,p19907.jpg,Y,200,200,,,,,
IN,India,IN35,"Madhya Pradesh",19910,"Jat Varaich (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1730,1730,,,,,
IN,India,IN35,"Madhya Pradesh",19913,"Jat Virk (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,710,710,,,,,
IN,India,IN35,"Madhya Pradesh",19239,"Jewish, South Asian",1,mar,Marathi,4,"Ethnic Religions",p19239.jpg,Y,150,,,,,,150
IN,India,IN35,"Madhya Pradesh",17008,Jhamral,1,hin,Hindi,5,Hinduism,,Y,9460,9460,,,,,
IN,India,IN35,"Madhya Pradesh",18122,"Jhinwar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18122.jpg,Y,2690,,,,,2690,
IN,India,IN35,"Madhya Pradesh",17013,Jingar,1,rwr,"Marwari (India)",5,Hinduism,p17013.jpg,Y,1550,1550,,,,,
IN,India,IN35,"Madhya Pradesh",17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,158370,158370,,,,,
IN,India,IN35,"Madhya Pradesh",21142,"Jogi Kanphata (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,2440,2440,,,,,
IN,India,IN35,"Madhya Pradesh",17030,Julaha,1,hin,Hindi,5,Hinduism,p17030.jpg,Y,110,110,,,,,
IN,India,IN35,"Madhya Pradesh",21144,Kabirpanthi,1,pan,"Punjabi, Eastern",8,"Other / Small",p21144.jpg,Y,2210,,,,,2210,
IN,India,IN35,"Madhya Pradesh",17036,"Kachera (Hindu traditions)",1,ory,Odia,5,Hinduism,p17036.jpg,Y,33660,33660,,,,,
IN,India,IN35,"Madhya Pradesh",17577,"Kachera (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,2300,,2300,,,,
IN,India,IN35,"Madhya Pradesh",17035,"Kachhi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17035.jpg,Y,2485480,2483240,,2020,,,40
IN,India,IN35,"Madhya Pradesh",17576,"Kachhi (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,3920,,3880,,,,
IN,India,IN35,"Madhya Pradesh",21763,"Kachhi Kachhwaha",1,hin,Hindi,5,Hinduism,p21763.jpg,Y,237910,237910,,,,,
IN,India,IN35,"Madhya Pradesh",21764,"Kachhi Saksena",1,hin,Hindi,5,Hinduism,p21764.jpg,Y,15630,15630,,,,,
IN,India,IN35,"Madhya Pradesh",17127,"Kachhia (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17127.jpg,Y,2350,2350,,,,,
IN,India,IN35,"Madhya Pradesh",17039,Kadera,1,hin,Hindi,5,Hinduism,p17039.jpg,Y,54660,54660,,,,,
IN,India,IN35,"Madhya Pradesh",17044,"Kahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17044.jpg,Y,317320,317320,,,,,
IN,India,IN35,"Madhya Pradesh",18123,"Kahar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,340,,,,,340,
IN,India,IN35,"Madhya Pradesh",20687,"Kahar Kamkar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20687.jpg,Y,1950,1950,,,,,
IN,India,IN35,"Madhya Pradesh",17016,"Kaibartta unspecified",1,ben,Bengali,5,Hinduism,p17016.jpg,Y,6420,6420,,,,,
IN,India,IN35,"Madhya Pradesh",17047,Kaikadi,1,kan,Kannada,5,Hinduism,p17047.jpg,Y,340,340,,,,,
IN,India,IN35,"Madhya Pradesh",17199,Kaikolan,1,tam,Tamil,5,Hinduism,p17199.jpg,N,370,370,,,,,
IN,India,IN35,"Madhya Pradesh",17204,"Kalal (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17204.jpg,Y,309760,309600,,160,,,
IN,India,IN35,"Madhya Pradesh",21147,"Kalal Idiga",1,tel,Telugu,5,Hinduism,p21147.jpg,Y,130,130,,,,,
IN,India,IN35,"Madhya Pradesh",17051,Kalbelia,1,hin,Hindi,5,Hinduism,p17051.jpg,Y,30170,30170,,,,,
IN,India,IN35,"Madhya Pradesh",17059,Kalota,1,hin,Hindi,5,Hinduism,p17059.jpg,Y,74920,74920,,,,,
IN,India,IN35,"Madhya Pradesh",17060,Kalu,1,ben,Bengali,6,Islam,p17060.jpg,Y,50,,50,,,,
IN,India,IN35,"Madhya Pradesh",17061,"Kalwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17061.jpg,Y,231010,231010,,,,,
IN,India,IN35,"Madhya Pradesh",21148,"Kalwar Iraqi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,3270,3270,,,,,
IN,India,IN35,"Madhya Pradesh",21150,"Kalwar Jaiswal",1,hin,Hindi,5,Hinduism,p21150.jpg,Y,53730,53730,,,,,
IN,India,IN35,"Madhya Pradesh",17065,Kamad,1,hin,Hindi,5,Hinduism,p17065.jpg,Y,160,160,,,,,
IN,India,IN35,"Madhya Pradesh",17066,Kamar,1,keq,Kamar,5,Hinduism,p17066.jpg,Y,1150,1130,10,,10,,
IN,India,IN35,"Madhya Pradesh",17073,Kamathi,1,tel,Telugu,5,Hinduism,,Y,1760,1760,,,,,
IN,India,IN35,"Madhya Pradesh",18124,"Kamboh (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18124.jpg,Y,3450,,,,,3440,
IN,India,IN35,"Madhya Pradesh",17069,Kami,1,npi,Nepali,5,Hinduism,p17069.jpg,N,180,160,,10,,,
IN,India,IN35,"Madhya Pradesh",17078,Kandera,1,hin,Hindi,5,Hinduism,p17078.jpg,Y,21260,21260,,,,,
